"acfrequency";"number";"T";"r Pin1";"i Pin1"
2.1988e+09;17;-10;0.00145855;-0.0163512
2.2186e+09;17;-10;0.00140319;-0.0161626
2.2384e+09;17;-10;0.00135043;-0.0159782
2.2582e+09;17;-10;0.00130012;-0.0157979
2.278e+09;17;-10;0.00125214;-0.0156216
2.2978e+09;17;-10;0.00120636;-0.0154491
2.3176e+09;17;-10;0.00116265;-0.0152803
2.3374e+09;17;-10;0.00112091;-0.0151152
2.3572e+09;17;-10;0.00108103;-0.0149536
2.377e+09;17;-10;0.00104292;-0.0147953
2.3968e+09;17;-10;0.00100647;-0.0146404
2.4166e+09;17;-10;0.000971607;-0.0144887
2.4364e+09;17;-10;0.000938246;-0.0143402
2.4562e+09;17;-10;0.000906309;-0.0141946
2.476e+09;17;-10;0.000875724;-0.014052
2.4958e+09;17;-10;0.000846424;-0.0139123
2.5156e+09;17;-10;0.000818344;-0.0137754
2.5354e+09;17;-10;0.000791424;-0.0136411
2.5552e+09;17;-10;0.000765606;-0.0135095
2.575e+09;17;-10;0.000740838;-0.0133804
2.5948e+09;17;-10;0.000717067;-0.0132538
2.6146e+09;17;-10;0.000694247;-0.0131297
2.6344e+09;17;-10;0.000672332;-0.0130078
2.6542e+09;17;-10;0.000651279;-0.0128883
2.674e+09;17;-10;0.000631047;-0.012771
2.6938e+09;17;-10;0.0006116;-0.0126558
2.7136e+09;17;-10;0.000592899;-0.0125428
2.7334e+09;17;-10;0.000574911;-0.0124318
2.7532e+09;17;-10;0.000557604;-0.0123227
2.773e+09;17;-10;0.000540947;-0.0122157
2.7928e+09;17;-10;0.000524911;-0.0121105
2.8126e+09;17;-10;0.000509467;-0.0120071
2.8324e+09;17;-10;0.00049459;-0.0119056
2.8522e+09;17;-10;0.000480256;-0.0118058
2.872e+09;17;-10;0.00046644;-0.0117077
2.8918e+09;17;-10;0.00045312;-0.0116113
2.9116e+09;17;-10;0.000440274;-0.0115165
2.9314e+09;17;-10;0.000427883;-0.0114233
2.9512e+09;17;-10;0.000415928;-0.0113316
2.971e+09;17;-10;0.000404389;-0.0112414
2.9908e+09;17;-10;0.00039325;-0.0111527
3.0106e+09;17;-10;0.000382494;-0.0110654
3.0304e+09;17;-10;0.000372105;-0.0109796
3.0502e+09;17;-10;0.000362069;-0.010895
3.07e+09;17;-10;0.000352371;-0.0108119
3.0898e+09;17;-10;0.000342997;-0.01073
3.1096e+09;17;-10;0.000333934;-0.0106494
3.1294e+09;17;-10;0.00032517;-0.01057
3.1492e+09;17;-10;0.000316694;-0.0104919
3.169e+09;17;-10;0.000308494;-0.0104149
3.1888e+09;17;-10;0.000300558;-0.0103391
3.2086e+09;17;-10;0.000292878;-0.0102644
3.2284e+09;17;-10;0.000285443;-0.0101908
3.2482e+09;17;-10;0.000278243;-0.0101183
3.268e+09;17;-10;0.000271271;-0.0100469
3.2878e+09;17;-10;0.000264517;-0.00997653
3.3076e+09;17;-10;0.000257972;-0.00990716
3.3274e+09;17;-10;0.00025163;-0.00983877
3.3472e+09;17;-10;0.000245483;-0.00977135
3.367e+09;17;-10;0.000239523;-0.00970489
3.3868e+09;17;-10;0.000233744;-0.00963935
3.4066e+09;17;-10;0.00022814;-0.00957472
3.4264e+09;17;-10;0.000222703;-0.00951099
3.4462e+09;17;-10;0.000217428;-0.00944813
3.466e+09;17;-10;0.000212309;-0.00938612
3.4858e+09;17;-10;0.000207341;-0.00932494
3.5056e+09;17;-10;0.000202518;-0.00926459
3.5254e+09;17;-10;0.000197835;-0.00920504
3.5452e+09;17;-10;0.000193287;-0.00914628
3.565e+09;17;-10;0.00018887;-0.00908829
3.5848e+09;17;-10;0.000184579;-0.00903106
3.6046e+09;17;-10;0.00018041;-0.00897457
3.6244e+09;17;-10;0.000176359;-0.00891881
3.6442e+09;17;-10;0.000172421;-0.00886375
3.664e+09;17;-10;0.000168593;-0.0088094
3.6838e+09;17;-10;0.000164871;-0.00875573
3.7036e+09;17;-10;0.000161252;-0.00870274
3.7234e+09;17;-10;0.000157732;-0.00865041
3.7432e+09;17;-10;0.000154308;-0.00859872
3.763e+09;17;-10;0.000150977;-0.00854767
3.7828e+09;17;-10;0.000147736;-0.00849724
3.8026e+09;17;-10;0.000144582;-0.00844742
3.8224e+09;17;-10;0.000141512;-0.00839821
3.8422e+09;17;-10;0.000138523;-0.00834958
3.862e+09;17;-10;0.000135614;-0.00830153
3.8818e+09;17;-10;0.00013278;-0.00825406
3.9016e+09;17;-10;0.000130021;-0.00820714
3.9214e+09;17;-10;0.000127333;-0.00816077
3.9412e+09;17;-10;0.000124715;-0.00811493
3.961e+09;17;-10;0.000122164;-0.00806963
3.9808e+09;17;-10;0.000119678;-0.00802485
4.0006e+09;17;-10;0.000117255;-0.00798057
4.0204e+09;17;-10;0.000114894;-0.0079368
4.0402e+09;17;-10;0.000112592;-0.00789353
4.06e+09;17;-10;0.000110347;-0.00785074
4.0798e+09;17;-10;0.000108159;-0.00780842
4.0996e+09;17;-10;0.000106025;-0.00776658
4.1194e+09;17;-10;0.000103943;-0.00772519
4.1392e+09;17;-10;0.000101912;-0.00768426
4.159e+09;17;-10;9.99314e-05;-0.00764377
4.1788e+09;17;-10;9.79986e-05;-0.00760372
4.1986e+09;17;-10;9.61124e-05;-0.00756411
4.2184e+09;17;-10;9.42716e-05;-0.00752491
4.2382e+09;17;-10;9.24748e-05;-0.00748614
4.258e+09;17;-10;9.07209e-05;-0.00744777
4.2778e+09;17;-10;8.90085e-05;-0.00740981
4.2976e+09;17;-10;8.73365e-05;-0.00737225
4.3174e+09;17;-10;8.57037e-05;-0.00733507
4.3372e+09;17;-10;8.4109e-05;-0.00729828
4.357e+09;17;-10;8.25515e-05;-0.00726187
4.3768e+09;17;-10;8.10299e-05;-0.00722584
4.3966e+09;17;-10;7.95434e-05;-0.00719017
4.4164e+09;17;-10;7.8091e-05;-0.00715486
4.4362e+09;17;-10;7.66717e-05;-0.00711991
4.456e+09;17;-10;7.52846e-05;-0.0070853
4.4758e+09;17;-10;7.39289e-05;-0.00705104
4.4956e+09;17;-10;7.26037e-05;-0.00701713
4.5154e+09;17;-10;7.13082e-05;-0.00698354
4.5352e+09;17;-10;7.00415e-05;-0.00695029
4.555e+09;17;-10;6.8803e-05;-0.00691736
4.5748e+09;17;-10;6.75918e-05;-0.00688475
4.5946e+09;17;-10;6.64073e-05;-0.00685246
4.6144e+09;17;-10;6.52486e-05;-0.00682048
4.6342e+09;17;-10;6.41153e-05;-0.0067888
4.654e+09;17;-10;6.30065e-05;-0.00675742
4.6738e+09;17;-10;6.19217e-05;-0.00672634
4.6936e+09;17;-10;6.08602e-05;-0.00669556
4.7134e+09;17;-10;5.98215e-05;-0.00666506
4.7332e+09;17;-10;5.88049e-05;-0.00663485
4.753e+09;17;-10;5.78099e-05;-0.00660492
4.7728e+09;17;-10;5.68359e-05;-0.00657526
4.7926e+09;17;-10;5.58824e-05;-0.00654588
4.8124e+09;17;-10;5.49489e-05;-0.00651676
4.8322e+09;17;-10;5.40349e-05;-0.00648792
4.852e+09;17;-10;5.31399e-05;-0.00645933
4.8718e+09;17;-10;5.22634e-05;-0.006431
4.8916e+09;17;-10;5.14049e-05;-0.00640292
4.9114e+09;17;-10;5.05641e-05;-0.0063751
4.9312e+09;17;-10;4.97405e-05;-0.00634752
4.951e+09;17;-10;4.89336e-05;-0.00632019
4.9708e+09;17;-10;4.8143e-05;-0.0062931
4.9906e+09;17;-10;4.73685e-05;-0.00626624
5.0104e+09;17;-10;4.66094e-05;-0.00623962
5.0302e+09;17;-10;4.58656e-05;-0.00621324
5.05e+09;17;-10;4.51366e-05;-0.00618708
5.0698e+09;17;-10;4.44221e-05;-0.00616114
5.0896e+09;17;-10;4.37217e-05;-0.00613543
5.1094e+09;17;-10;4.30351e-05;-0.00610993
5.1292e+09;17;-10;4.2362e-05;-0.00608466
5.149e+09;17;-10;4.1702e-05;-0.00605959
5.1688e+09;17;-10;4.10549e-05;-0.00603474
5.1886e+09;17;-10;4.04203e-05;-0.0060101
5.2084e+09;17;-10;3.9798e-05;-0.00598566
5.2282e+09;17;-10;3.91876e-05;-0.00596142
5.248e+09;17;-10;3.85889e-05;-0.00593739
5.2678e+09;17;-10;3.80017e-05;-0.00591355
5.2876e+09;17;-10;3.74256e-05;-0.00588991
5.3074e+09;17;-10;3.68604e-05;-0.00586646
5.3272e+09;17;-10;3.63059e-05;-0.00584321
5.347e+09;17;-10;3.57618e-05;-0.00582014
5.3668e+09;17;-10;3.52279e-05;-0.00579725
5.3866e+09;17;-10;3.47039e-05;-0.00577455
5.4064e+09;17;-10;3.41897e-05;-0.00575203
5.4262e+09;17;-10;3.3685e-05;-0.00572969
5.446e+09;17;-10;3.31896e-05;-0.00570753
5.4658e+09;17;-10;3.27033e-05;-0.00568555
5.4856e+09;17;-10;3.22259e-05;-0.00566373
5.5054e+09;17;-10;3.17572e-05;-0.00564209
5.5252e+09;17;-10;3.12971e-05;-0.00562061
5.545e+09;17;-10;3.08452e-05;-0.0055993
5.5648e+09;17;-10;3.04015e-05;-0.00557816
5.5846e+09;17;-10;2.99658e-05;-0.00555718
5.6044e+09;17;-10;2.95379e-05;-0.00553636
5.6242e+09;17;-10;2.91176e-05;-0.0055157
5.644e+09;17;-10;2.87048e-05;-0.0054952
5.6638e+09;17;-10;2.82992e-05;-0.00547485
5.6836e+09;17;-10;2.79009e-05;-0.00545465
5.7034e+09;17;-10;2.75095e-05;-0.00543461
5.7232e+09;17;-10;2.7125e-05;-0.00541472
5.743e+09;17;-10;2.67472e-05;-0.00539497
5.7628e+09;17;-10;2.6376e-05;-0.00537538
5.7826e+09;17;-10;2.60112e-05;-0.00535592
5.8024e+09;17;-10;2.56528e-05;-0.00533662
5.8222e+09;17;-10;2.53005e-05;-0.00531745
5.842e+09;17;-10;2.49542e-05;-0.00529842
5.8618e+09;17;-10;2.46138e-05;-0.00527953
5.8816e+09;17;-10;2.42793e-05;-0.00526078
5.9014e+09;17;-10;2.39504e-05;-0.00524217
5.9212e+09;17;-10;2.36271e-05;-0.00522368
5.941e+09;17;-10;2.33093e-05;-0.00520533
5.9608e+09;17;-10;2.29968e-05;-0.00518712
5.9806e+09;17;-10;2.26895e-05;-0.00516903
6.0004e+09;17;-10;2.23873e-05;-0.00515107
6.0202e+09;17;-10;2.20902e-05;-0.00513324
6.04e+09;17;-10;2.1798e-05;-0.00511553
6.0598e+09;17;-10;2.15106e-05;-0.00509795
6.0796e+09;17;-10;2.1228e-05;-0.00508049
6.0994e+09;17;-10;2.095e-05;-0.00506315
6.1192e+09;17;-10;2.06765e-05;-0.00504593
6.139e+09;17;-10;2.04075e-05;-0.00502883
6.1588e+09;17;-10;2.01429e-05;-0.00501185
6.1786e+09;17;-10;1.98826e-05;-0.00499499
6.1984e+09;17;-10;1.96264e-05;-0.00497824
6.2182e+09;17;-10;1.93744e-05;-0.00496161
6.238e+09;17;-10;1.91264e-05;-0.00494508
6.2578e+09;17;-10;1.88824e-05;-0.00492867
6.2776e+09;17;-10;1.86423e-05;-0.00491238
6.2974e+09;17;-10;1.8406e-05;-0.00489619
6.3172e+09;17;-10;1.81734e-05;-0.00488011
6.337e+09;17;-10;1.79445e-05;-0.00486413
6.3568e+09;17;-10;1.77192e-05;-0.00484826
6.3766e+09;17;-10;1.74974e-05;-0.0048325
6.3964e+09;17;-10;1.72791e-05;-0.00481684
6.4162e+09;17;-10;1.70642e-05;-0.00480129
6.436e+09;17;-10;1.68527e-05;-0.00478584
6.4558e+09;17;-10;1.66444e-05;-0.00477048
6.4756e+09;17;-10;1.64393e-05;-0.00475523
6.4954e+09;17;-10;1.62374e-05;-0.00474008
6.5152e+09;17;-10;1.60386e-05;-0.00472502
6.535e+09;17;-10;1.58428e-05;-0.00471007
6.5548e+09;17;-10;1.565e-05;-0.00469521
6.5746e+09;17;-10;1.54601e-05;-0.00468044
6.5944e+09;17;-10;1.52732e-05;-0.00466577
6.6142e+09;17;-10;1.5089e-05;-0.00465119
6.634e+09;17;-10;1.49076e-05;-0.0046367
6.6538e+09;17;-10;1.47289e-05;-0.00462231
6.6736e+09;17;-10;1.4553e-05;-0.004608
6.6934e+09;17;-10;1.43796e-05;-0.00459379
6.7132e+09;17;-10;1.42088e-05;-0.00457966
6.733e+09;17;-10;1.40405e-05;-0.00456563
6.7528e+09;17;-10;1.38748e-05;-0.00455168
6.7726e+09;17;-10;1.37115e-05;-0.00453782
6.7924e+09;17;-10;1.35505e-05;-0.00452404
6.8122e+09;17;-10;1.3392e-05;-0.00451035
6.832e+09;17;-10;1.32357e-05;-0.00449674
6.8518e+09;17;-10;1.30818e-05;-0.00448321
6.8716e+09;17;-10;1.293e-05;-0.00446977
6.8914e+09;17;-10;1.27805e-05;-0.00445641
6.9112e+09;17;-10;1.26331e-05;-0.00444313
6.931e+09;17;-10;1.24879e-05;-0.00442993
6.9508e+09;17;-10;1.23447e-05;-0.00441681
6.9706e+09;17;-10;1.22036e-05;-0.00440377
6.9904e+09;17;-10;1.20645e-05;-0.0043908
7.0102e+09;17;-10;1.19274e-05;-0.00437792
7.03e+09;17;-10;1.17922e-05;-0.00436511
7.0498e+09;17;-10;1.16589e-05;-0.00435237
7.0696e+09;17;-10;1.15276e-05;-0.00433972
7.0894e+09;17;-10;1.1398e-05;-0.00432713
7.1092e+09;17;-10;1.12703e-05;-0.00431462
7.129e+09;17;-10;1.11444e-05;-0.00430219
7.1488e+09;17;-10;1.10202e-05;-0.00428982
7.1686e+09;17;-10;1.08978e-05;-0.00427753
7.1884e+09;17;-10;1.0777e-05;-0.00426531
7.2082e+09;17;-10;1.0658e-05;-0.00425316
7.228e+09;17;-10;1.05405e-05;-0.00424108
7.2478e+09;17;-10;1.04247e-05;-0.00422907
7.2676e+09;17;-10;1.03105e-05;-0.00421713
7.2874e+09;17;-10;1.01978e-05;-0.00420526
7.3072e+09;17;-10;1.00867e-05;-0.00419345
7.327e+09;17;-10;9.97708e-06;-0.00418172
7.3468e+09;17;-10;9.86896e-06;-0.00417004
7.3666e+09;17;-10;9.7623e-06;-0.00415844
7.3864e+09;17;-10;9.65707e-06;-0.0041469
7.4062e+09;17;-10;9.55327e-06;-0.00413542
7.426e+09;17;-10;9.45085e-06;-0.00412401
7.4458e+09;17;-10;9.34981e-06;-0.00411267
7.4656e+09;17;-10;9.25012e-06;-0.00410138
7.4854e+09;17;-10;9.15176e-06;-0.00409016
7.5052e+09;17;-10;9.0547e-06;-0.004079
7.525e+09;17;-10;8.95892e-06;-0.0040679
7.5448e+09;17;-10;8.86441e-06;-0.00405687
7.5646e+09;17;-10;8.77115e-06;-0.00404589
7.5844e+09;17;-10;8.67911e-06;-0.00403498
7.6042e+09;17;-10;8.58828e-06;-0.00402412
7.624e+09;17;-10;8.49864e-06;-0.00401332
7.6438e+09;17;-10;8.41016e-06;-0.00400258
7.6636e+09;17;-10;8.32283e-06;-0.0039919
7.6834e+09;17;-10;8.23664e-06;-0.00398128
7.7032e+09;17;-10;8.15156e-06;-0.00397072
7.723e+09;17;-10;8.06758e-06;-0.00396021
7.7428e+09;17;-10;7.98468e-06;-0.00394975
7.7626e+09;17;-10;7.90284e-06;-0.00393936
7.7824e+09;17;-10;7.82205e-06;-0.00392902
7.8022e+09;17;-10;7.74229e-06;-0.00391873
7.822e+09;17;-10;7.66355e-06;-0.0039085
7.8418e+09;17;-10;7.5858e-06;-0.00389832
7.8616e+09;17;-10;7.50905e-06;-0.0038882
7.8814e+09;17;-10;7.43326e-06;-0.00387812
7.9012e+09;17;-10;7.35842e-06;-0.00386811
7.921e+09;17;-10;7.28453e-06;-0.00385814
7.9408e+09;17;-10;7.21157e-06;-0.00384823
7.9606e+09;17;-10;7.13951e-06;-0.00383836
7.9804e+09;17;-10;7.06836e-06;-0.00382855
8.0002e+09;17;-10;6.99809e-06;-0.00381879
8.02e+09;17;-10;6.9287e-06;-0.00380908
8.0398e+09;17;-10;6.86016e-06;-0.00379942
8.0596e+09;17;-10;6.79247e-06;-0.00378981
8.0794e+09;17;-10;6.72561e-06;-0.00378025
8.0992e+09;17;-10;6.65958e-06;-0.00377073
8.119e+09;17;-10;6.59435e-06;-0.00376127
8.1388e+09;17;-10;6.52993e-06;-0.00375185
8.1586e+09;17;-10;6.46628e-06;-0.00374248
8.1784e+09;17;-10;6.40342e-06;-0.00373316
8.1982e+09;17;-10;6.34132e-06;-0.00372389
8.218e+09;17;-10;6.27996e-06;-0.00371466
8.2378e+09;17;-10;6.21935e-06;-0.00370548
8.2576e+09;17;-10;6.15947e-06;-0.00369634
8.2774e+09;17;-10;6.10032e-06;-0.00368725
8.2972e+09;17;-10;6.04187e-06;-0.0036782
8.317e+09;17;-10;5.98411e-06;-0.0036692
8.3368e+09;17;-10;5.92705e-06;-0.00366024
8.3566e+09;17;-10;5.87067e-06;-0.00365133
8.3764e+09;17;-10;5.81496e-06;-0.00364246
8.3962e+09;17;-10;5.75991e-06;-0.00363364
8.416e+09;17;-10;5.70551e-06;-0.00362486
8.4358e+09;17;-10;5.65175e-06;-0.00361612
8.4556e+09;17;-10;5.59862e-06;-0.00360742
8.4754e+09;17;-10;5.54612e-06;-0.00359877
8.4952e+09;17;-10;5.49423e-06;-0.00359016
8.515e+09;17;-10;5.44295e-06;-0.00358159
8.5348e+09;17;-10;5.39226e-06;-0.00357306
8.5546e+09;17;-10;5.34217e-06;-0.00356457
8.5744e+09;17;-10;5.29265e-06;-0.00355612
8.5942e+09;17;-10;5.24371e-06;-0.00354771
8.614e+09;17;-10;5.19534e-06;-0.00353935
8.6338e+09;17;-10;5.14752e-06;-0.00353102
8.6536e+09;17;-10;5.10025e-06;-0.00352273
8.6734e+09;17;-10;5.05352e-06;-0.00351448
8.6932e+09;17;-10;5.00733e-06;-0.00350627
8.713e+09;17;-10;4.96166e-06;-0.0034981
8.7328e+09;17;-10;4.91652e-06;-0.00348997
8.7526e+09;17;-10;4.87189e-06;-0.00348188
8.7724e+09;17;-10;4.82776e-06;-0.00347382
8.7922e+09;17;-10;4.78413e-06;-0.0034658
8.812e+09;17;-10;4.741e-06;-0.00345782
8.8318e+09;17;-10;4.69835e-06;-0.00344988
8.8516e+09;17;-10;4.65618e-06;-0.00344197
8.8714e+09;17;-10;4.61448e-06;-0.0034341
8.8912e+09;17;-10;4.57325e-06;-0.00342626
8.911e+09;17;-10;4.53248e-06;-0.00341847
8.9308e+09;17;-10;4.49216e-06;-0.0034107
8.9506e+09;17;-10;4.4523e-06;-0.00340298
8.9704e+09;17;-10;4.41287e-06;-0.00339528
8.9902e+09;17;-10;4.37388e-06;-0.00338763
9.01e+09;17;-10;4.33532e-06;-0.00338001
9.0298e+09;17;-10;4.29718e-06;-0.00337242
9.0496e+09;17;-10;4.25946e-06;-0.00336487
9.0694e+09;17;-10;4.22216e-06;-0.00335735
9.0892e+09;17;-10;4.18526e-06;-0.00334986
9.109e+09;17;-10;4.14877e-06;-0.00334241
9.1288e+09;17;-10;4.11267e-06;-0.00333499
9.1486e+09;17;-10;4.07697e-06;-0.00332761
9.1684e+09;17;-10;4.04165e-06;-0.00332026
9.1882e+09;17;-10;4.00671e-06;-0.00331294
9.208e+09;17;-10;3.97216e-06;-0.00330565
9.2278e+09;17;-10;3.93797e-06;-0.0032984
9.2476e+09;17;-10;3.90415e-06;-0.00329118
9.2674e+09;17;-10;3.8707e-06;-0.00328399
9.2872e+09;17;-10;3.8376e-06;-0.00327683
9.307e+09;17;-10;3.80485e-06;-0.0032697
9.3268e+09;17;-10;3.77246e-06;-0.0032626
9.3466e+09;17;-10;3.74041e-06;-0.00325554
9.3664e+09;17;-10;3.7087e-06;-0.00324851
9.3862e+09;17;-10;3.67732e-06;-0.0032415
9.406e+09;17;-10;3.64628e-06;-0.00323453
9.4258e+09;17;-10;3.61556e-06;-0.00322759
9.4456e+09;17;-10;3.58517e-06;-0.00322067
9.4654e+09;17;-10;3.55509e-06;-0.00321379
9.4852e+09;17;-10;3.52533e-06;-0.00320694
9.505e+09;17;-10;3.49589e-06;-0.00320012
9.5248e+09;17;-10;3.46674e-06;-0.00319332
9.5446e+09;17;-10;3.43791e-06;-0.00318656
9.5644e+09;17;-10;3.40937e-06;-0.00317982
9.5842e+09;17;-10;3.38113e-06;-0.00317311
9.604e+09;17;-10;3.35318e-06;-0.00316643
9.6238e+09;17;-10;3.32551e-06;-0.00315978
9.6436e+09;17;-10;3.29814e-06;-0.00315316
9.6634e+09;17;-10;3.27104e-06;-0.00314656
9.6832e+09;17;-10;3.24422e-06;-0.00314
9.703e+09;17;-10;3.21768e-06;-0.00313346
9.7228e+09;17;-10;3.19141e-06;-0.00312695
9.7426e+09;17;-10;3.16541e-06;-0.00312046
9.7624e+09;17;-10;3.13967e-06;-0.003114
9.7822e+09;17;-10;3.11419e-06;-0.00310757
9.802e+09;17;-10;3.08897e-06;-0.00310117
9.8218e+09;17;-10;3.06401e-06;-0.00309479
9.8416e+09;17;-10;3.03929e-06;-0.00308844
9.8614e+09;17;-10;3.01483e-06;-0.00308212
9.8812e+09;17;-10;2.99061e-06;-0.00307582
9.901e+09;17;-10;2.96664e-06;-0.00306955
9.9208e+09;17;-10;2.9429e-06;-0.0030633
9.9406e+09;17;-10;2.9194e-06;-0.00305708
9.9604e+09;17;-10;2.89614e-06;-0.00305088
9.9802e+09;17;-10;2.87311e-06;-0.00304471
1e+10;17;-10;2.8503e-06;-0.00303857
1e+08;18;-10;0.0298929;7.68679e-05
1.198e+08;18;-10;0.0300266;7.65138e-05
1.396e+08;18;-10;0.0301845;6.75287e-05
1.594e+08;18;-10;0.0303665;4.83096e-05
1.792e+08;18;-10;0.0305725;1.71727e-05
1.99e+08;18;-10;0.0308026;-2.7658e-05
2.188e+08;18;-10;0.0310566;-8.80613e-05
2.386e+08;18;-10;0.0313342;-0.000166029
2.584e+08;18;-10;0.0316353;-0.000263677
2.782e+08;18;-10;0.0319594;-0.000383251
2.98e+08;18;-10;0.0323059;-0.000527135
3.178e+08;18;-10;0.0326743;-0.000697854
3.376e+08;18;-10;0.0330635;-0.000898077
3.574e+08;18;-10;0.0334726;-0.00113061
3.772e+08;18;-10;0.0339;-0.00139841
3.97e+08;18;-10;0.0343442;-0.00170452
4.168e+08;18;-10;0.0348029;-0.00205211
4.366e+08;18;-10;0.0352737;-0.0024444
4.564e+08;18;-10;0.0357537;-0.00288465
4.762e+08;18;-10;0.0362393;-0.00337607
4.96e+08;18;-10;0.0367265;-0.00392178
5.158e+08;18;-10;0.0372107;-0.00452474
5.356e+08;18;-10;0.0376865;-0.00518759
5.554e+08;18;-10;0.0381479;-0.00591259
5.752e+08;18;-10;0.0385884;-0.00670146
5.95e+08;18;-10;0.0390005;-0.00755521
6.148e+08;18;-10;0.0393765;-0.00847404
6.346e+08;18;-10;0.039708;-0.00945712
6.544e+08;18;-10;0.0399861;-0.0105024
6.742e+08;18;-10;0.0402019;-0.0116067
6.94e+08;18;-10;0.0403466;-0.0127651
7.138e+08;18;-10;0.0404115;-0.0139715
7.336e+08;18;-10;0.0403885;-0.0152179
7.534e+08;18;-10;0.0402706;-0.0164952
7.732e+08;18;-10;0.0400518;-0.0177926
7.93e+08;18;-10;0.0397278;-0.0190982
8.128e+08;18;-10;0.0392961;-0.0203994
8.326e+08;18;-10;0.0387562;-0.0216827
8.524e+08;18;-10;0.0381098;-0.0229347
8.722e+08;18;-10;0.0373606;-0.0241423
8.92e+08;18;-10;0.0365145;-0.0252931
9.118e+08;18;-10;0.0355795;-0.0263756
9.316e+08;18;-10;0.034565;-0.0273801
9.514e+08;18;-10;0.0334817;-0.0282984
9.712e+08;18;-10;0.0323414;-0.0291245
9.91e+08;18;-10;0.0311563;-0.0298542
1.0108e+09;18;-10;0.0299386;-0.0304854
1.0306e+09;18;-10;0.0287004;-0.0310178
1.0504e+09;18;-10;0.027453;-0.031453
1.0702e+09;18;-10;0.026207;-0.031794
1.09e+09;18;-10;0.024972;-0.032045
1.1098e+09;18;-10;0.0237562;-0.0322112
1.1296e+09;18;-10;0.0225668;-0.0322987
1.1494e+09;18;-10;0.0214098;-0.0323137
1.1692e+09;18;-10;0.0202899;-0.032263
1.189e+09;18;-10;0.0192106;-0.0321532
1.2088e+09;18;-10;0.0181746;-0.0319909
1.2286e+09;18;-10;0.0171837;-0.0317825
1.2484e+09;18;-10;0.0162388;-0.0315341
1.2682e+09;18;-10;0.0153401;-0.0312512
1.288e+09;18;-10;0.0144873;-0.0309392
1.3078e+09;18;-10;0.0136799;-0.0306028
1.3276e+09;18;-10;0.0129165;-0.0302464
1.3474e+09;18;-10;0.012196;-0.0298739
1.3672e+09;18;-10;0.0115167;-0.0294887
1.387e+09;18;-10;0.010877;-0.0290941
1.4068e+09;18;-10;0.010275;-0.0286926
1.4266e+09;18;-10;0.00970882;-0.0282867
1.4464e+09;18;-10;0.00917669;-0.0278784
1.4662e+09;18;-10;0.00867673;-0.0274696
1.486e+09;18;-10;0.0082071;-0.0270616
1.5058e+09;18;-10;0.00776605;-0.0266559
1.5256e+09;18;-10;0.00735186;-0.0262535
1.5454e+09;18;-10;0.0069629;-0.0258553
1.5652e+09;18;-10;0.00659759;-0.0254621
1.585e+09;18;-10;0.00625444;-0.0250746
1.6048e+09;18;-10;0.00593205;-0.0246931
1.6246e+09;18;-10;0.00562908;-0.0243182
1.6444e+09;18;-10;0.00534428;-0.02395
1.6642e+09;18;-10;0.00507647;-0.023589
1.684e+09;18;-10;0.00482456;-0.0232351
1.7038e+09;18;-10;0.00458749;-0.0228885
1.7236e+09;18;-10;0.00436432;-0.0225494
1.7434e+09;18;-10;0.00415412;-0.0222176
1.7632e+09;18;-10;0.00395607;-0.0218931
1.783e+09;18;-10;0.00376936;-0.021576
1.8028e+09;18;-10;0.00359328;-0.0212662
1.8226e+09;18;-10;0.00342714;-0.0209635
1.8424e+09;18;-10;0.00327029;-0.0206679
1.8622e+09;18;-10;0.00312215;-0.0203791
1.882e+09;18;-10;0.00298216;-0.0200972
1.9018e+09;18;-10;0.00284981;-0.019822
1.9216e+09;18;-10;0.00272462;-0.0195533
1.9414e+09;18;-10;0.00260614;-0.0192909
1.9612e+09;18;-10;0.00249396;-0.0190348
1.981e+09;18;-10;0.0023877;-0.0187847
2.0008e+09;18;-10;0.00228698;-0.0185405
2.0206e+09;18;-10;0.00219147;-0.0183021
2.0404e+09;18;-10;0.00210086;-0.0180692
2.0602e+09;18;-10;0.00201485;-0.0178418
2.08e+09;18;-10;0.00193318;-0.0176197
2.0998e+09;18;-10;0.00185559;-0.0174028
2.1196e+09;18;-10;0.00178183;-0.0171908
2.1394e+09;18;-10;0.00171169;-0.0169837
2.1592e+09;18;-10;0.00164496;-0.0167813
2.179e+09;18;-10;0.00158144;-0.0165835
2.1988e+09;18;-10;0.00152095;-0.0163901
2.2186e+09;18;-10;0.00146332;-0.0162011
2.2384e+09;18;-10;0.0014084;-0.0160163
2.2582e+09;18;-10;0.00135603;-0.0158355
2.278e+09;18;-10;0.00130607;-0.0156586
2.2978e+09;18;-10;0.00125839;-0.0154856
2.3176e+09;18;-10;0.00121286;-0.0153164
2.3374e+09;18;-10;0.00116938;-0.0151507
2.3572e+09;18;-10;0.00112784;-0.0149886
2.377e+09;18;-10;0.00108813;-0.0148298
2.3968e+09;18;-10;0.00105015;-0.0146744
2.4166e+09;18;-10;0.00101382;-0.0145222
2.4364e+09;18;-10;0.000979049;-0.0143731
2.4562e+09;18;-10;0.000945762;-0.0142271
2.476e+09;18;-10;0.000913882;-0.014084
2.4958e+09;18;-10;0.000883338;-0.0139437
2.5156e+09;18;-10;0.000854064;-0.0138063
2.5354e+09;18;-10;0.000825997;-0.0136715
2.5552e+09;18;-10;0.000799078;-0.0135394
2.575e+09;18;-10;0.00077325;-0.0134098
