"acfrequency";"number";"r Zin";"i Zin"
1.09396e+09;17;0.3711;-28.6812
1.09648e+09;17;0.3711;-28.6064
1.09901e+09;17;0.3711;-28.5317
1.10154e+09;17;0.3711;-28.4572
1.10408e+09;17;0.3711;-28.3828
1.10662e+09;17;0.3711;-28.3086
1.10917e+09;17;0.3711;-28.2345
1.11173e+09;17;0.3711;-28.1606
1.11429e+09;17;0.3711;-28.0868
1.11686e+09;17;0.3711;-28.0132
1.11944e+09;17;0.3711;-27.9397
1.12202e+09;17;0.3711;-27.8664
1.1246e+09;17;0.3711;-27.7932
1.1272e+09;17;0.3711;-27.7202
1.1298e+09;17;0.3711;-27.6473
1.1324e+09;17;0.3711;-27.5745
1.13501e+09;17;0.3711;-27.5019
1.13763e+09;17;0.3711;-27.4295
1.14025e+09;17;0.3711;-27.3572
1.14288e+09;17;0.3711;-27.285
1.14551e+09;17;0.3711;-27.213
1.14815e+09;17;0.3711;-27.1411
1.1508e+09;17;0.3711;-27.0694
1.15345e+09;17;0.3711;-26.9978
1.15611e+09;17;0.3711;-26.9264
1.15878e+09;17;0.3711;-26.8551
1.16145e+09;17;0.3711;-26.7839
1.16413e+09;17;0.3711;-26.7129
1.16681e+09;17;0.3711;-26.6421
1.1695e+09;17;0.3711;-26.5713
1.1722e+09;17;0.3711;-26.5008
1.1749e+09;17;0.3711;-26.4303
1.17761e+09;17;0.3711;-26.36
1.18032e+09;17;0.3711;-26.2898
1.18304e+09;17;0.3711;-26.2198
1.18577e+09;17;0.3711;-26.1499
1.1885e+09;17;0.3711;-26.0802
1.19124e+09;17;0.3711;-26.0106
1.19399e+09;17;0.3711;-25.9411
1.19674e+09;17;0.3711;-25.8717
1.1995e+09;17;0.3711;-25.8025
1.20226e+09;17;0.3711;-25.7335
1.20504e+09;17;0.3711;-25.6646
1.20781e+09;17;0.3711;-25.5958
1.2106e+09;17;0.3711;-25.5271
1.21339e+09;17;0.3711;-25.4586
1.21619e+09;17;0.3711;-25.3902
1.21899e+09;17;0.3711;-25.322
1.2218e+09;17;0.3711;-25.2538
1.22462e+09;17;0.3711;-25.1859
1.22744e+09;17;0.3711;-25.118
1.23027e+09;17;0.3711;-25.0503
1.2331e+09;17;0.3711;-24.9827
1.23595e+09;17;0.3711;-24.9153
1.2388e+09;17;0.3711;-24.848
1.24165e+09;17;0.3711;-24.7808
1.24451e+09;17;0.3711;-24.7137
1.24738e+09;17;0.3711;-24.6468
1.25026e+09;17;0.3711;-24.58
1.25314e+09;17;0.3711;-24.5133
1.25603e+09;17;0.3711;-24.4468
1.25893e+09;17;0.3711;-24.3804
1.26183e+09;17;0.3711;-24.3141
1.26474e+09;17;0.3711;-24.248
1.26765e+09;17;0.3711;-24.182
1.27057e+09;17;0.3711;-24.1161
1.2735e+09;17;0.3711;-24.0503
1.27644e+09;17;0.3711;-23.9847
1.27938e+09;17;0.3711;-23.9192
1.28233e+09;17;0.3711;-23.8538
1.28529e+09;17;0.3711;-23.7886
1.28825e+09;17;0.3711;-23.7234
1.29122e+09;17;0.3711;-23.6584
1.2942e+09;17;0.3711;-23.5936
1.29718e+09;17;0.3711;-23.5288
1.30017e+09;17;0.3711;-23.4642
1.30317e+09;17;0.3711;-23.3997
1.30617e+09;17;0.3711;-23.3353
1.30918e+09;17;0.3711;-23.2711
1.3122e+09;17;0.3711;-23.2069
1.31522e+09;17;0.3711;-23.1429
1.31826e+09;17;0.3711;-23.079
1.3213e+09;17;0.3711;-23.0153
1.32434e+09;17;0.3711;-22.9516
1.32739e+09;17;0.3711;-22.8881
1.33045e+09;17;0.3711;-22.8247
1.33352e+09;17;0.3711;-22.7615
1.3366e+09;17;0.3711;-22.6983
1.33968e+09;17;0.3711;-22.6353
1.34276e+09;17;0.3711;-22.5724
1.34586e+09;17;0.3711;-22.5096
1.34896e+09;17;0.3711;-22.4469
1.35207e+09;17;0.3711;-22.3843
1.35519e+09;17;0.3711;-22.3219
1.35831e+09;17;0.3711;-22.2596
1.36144e+09;17;0.3711;-22.1974
1.36458e+09;17;0.3711;-22.1353
1.36773e+09;17;0.3711;-22.0733
1.37088e+09;17;0.3711;-22.0115
1.37404e+09;17;0.3711;-21.9497
1.37721e+09;17;0.3711;-21.8881
1.38038e+09;17;0.3711;-21.8266
1.38357e+09;17;0.3711;-21.7652
1.38676e+09;17;0.3711;-21.704
1.38995e+09;17;0.3711;-21.6428
1.39316e+09;17;0.3711;-21.5818
1.39637e+09;17;0.3711;-21.5209
1.39959e+09;17;0.3711;-21.4601
1.40281e+09;17;0.3711;-21.3994
1.40605e+09;17;0.3711;-21.3388
1.40929e+09;17;0.3711;-21.2783
1.41254e+09;17;0.3711;-21.218
1.41579e+09;17;0.3711;-21.1577
1.41906e+09;17;0.3711;-21.0976
1.42233e+09;17;0.3711;-21.0376
1.42561e+09;17;0.3711;-20.9776
1.42889e+09;17;0.3711;-20.9178
1.43219e+09;17;0.3711;-20.8582
1.43549e+09;17;0.3711;-20.7986
1.4388e+09;17;0.3711;-20.7391
1.44212e+09;17;0.3711;-20.6798
1.44544e+09;17;0.3711;-20.6205
1.44877e+09;17;0.3711;-20.5614
1.45211e+09;17;0.3711;-20.5024
1.45546e+09;17;0.3711;-20.4434
1.45881e+09;17;0.3711;-20.3846
1.46218e+09;17;0.3711;-20.3259
1.46555e+09;17;0.3711;-20.2673
1.46893e+09;17;0.3711;-20.2088
1.47231e+09;17;0.3711;-20.1505
1.47571e+09;17;0.3711;-20.0922
1.47911e+09;17;0.3711;-20.034
1.48252e+09;17;0.3711;-19.976
1.48594e+09;17;0.3711;-19.918
1.48936e+09;17;0.3711;-19.8602
1.49279e+09;17;0.3711;-19.8024
1.49624e+09;17;0.3711;-19.7448
1.49968e+09;17;0.3711;-19.6872
1.50314e+09;17;0.3711;-19.6298
1.50661e+09;17;0.3711;-19.5725
1.51008e+09;17;0.3711;-19.5153
1.51356e+09;17;0.3711;-19.4581
1.51705e+09;17;0.3711;-19.4011
1.52055e+09;17;0.3711;-19.3442
1.52405e+09;17;0.3711;-19.2874
1.52757e+09;17;0.3711;-19.2307
1.53109e+09;17;0.3711;-19.1741
1.53462e+09;17;0.3711;-19.1176
1.53815e+09;17;0.3711;-19.0612
1.5417e+09;17;0.3711;-19.0049
1.54525e+09;17;0.3711;-18.9487
1.54882e+09;17;0.3711;-18.8926
1.55239e+09;17;0.3711;-18.8366
1.55597e+09;17;0.3711;-18.7807
1.55955e+09;17;0.3711;-18.7249
1.56315e+09;17;0.3711;-18.6692
1.56675e+09;17;0.3711;-18.6136
1.57036e+09;17;0.3711;-18.5581
1.57398e+09;17;0.3711;-18.5027
1.57761e+09;17;0.3711;-18.4474
1.58125e+09;17;0.3711;-18.3922
1.58489e+09;17;0.3711;-18.337
1.58855e+09;17;0.3711;-18.282
1.59221e+09;17;0.3711;-18.2271
1.59588e+09;17;0.3711;-18.1723
1.59956e+09;17;0.3711;-18.1176
1.60325e+09;17;0.3711;-18.0629
1.60694e+09;17;0.3711;-18.0084
1.61065e+09;17;0.3711;-17.954
1.61436e+09;17;0.3711;-17.8996
1.61808e+09;17;0.3711;-17.8454
1.62181e+09;17;0.3711;-17.7912
1.62555e+09;17;0.3711;-17.7372
1.6293e+09;17;0.3711;-17.6832
1.63305e+09;17;0.3711;-17.6293
1.63682e+09;17;0.3711;-17.5756
1.64059e+09;17;0.3711;-17.5219
1.64437e+09;17;0.3711;-17.4683
1.64816e+09;17;0.3711;-17.4148
1.65196e+09;17;0.3711;-17.3614
1.65577e+09;17;0.3711;-17.3081
1.65959e+09;17;0.3711;-17.2548
1.66341e+09;17;0.3711;-17.2017
1.66725e+09;17;0.3711;-17.1487
1.67109e+09;17;0.3711;-17.0957
1.67494e+09;17;0.3711;-17.0429
1.6788e+09;17;0.3711;-16.9901
1.68267e+09;17;0.3711;-16.9374
1.68655e+09;17;0.3711;-16.8848
1.69044e+09;17;0.3711;-16.8323
1.69434e+09;17;0.3711;-16.7799
1.69824e+09;17;0.3711;-16.7276
1.70216e+09;17;0.3711;-16.6754
1.70608e+09;17;0.3711;-16.6232
1.71002e+09;17;0.3711;-16.5712
1.71396e+09;17;0.3711;-16.5192
1.71791e+09;17;0.3711;-16.4673
1.72187e+09;17;0.3711;-16.4155
1.72584e+09;17;0.3711;-16.3638
1.72982e+09;17;0.3711;-16.3122
1.7338e+09;17;0.3711;-16.2607
1.7378e+09;17;0.3711;-16.2092
1.74181e+09;17;0.3711;-16.1579
1.74582e+09;17;0.3711;-16.1066
1.74985e+09;17;0.3711;-16.0554
1.75388e+09;17;0.3711;-16.0043
1.75792e+09;17;0.3711;-15.9533
1.76198e+09;17;0.3711;-15.9024
1.76604e+09;17;0.3711;-15.8515
1.77011e+09;17;0.3711;-15.8007
1.77419e+09;17;0.3711;-15.7501
1.77828e+09;17;0.3711;-15.6995
1.78238e+09;17;0.3711;-15.6489
1.78649e+09;17;0.3711;-15.5985
1.79061e+09;17;0.3711;-15.5482
1.79473e+09;17;0.3711;-15.4979
1.79887e+09;17;0.3711;-15.4477
1.80302e+09;17;0.3711;-15.3976
1.80717e+09;17;0.3711;-15.3476
1.81134e+09;17;0.3711;-15.2976
1.81552e+09;17;0.3711;-15.2478
1.8197e+09;17;0.3711;-15.198
1.8239e+09;17;0.3711;-15.1483
1.8281e+09;17;0.3711;-15.0987
1.83231e+09;17;0.3711;-15.0492
1.83654e+09;17;0.3711;-14.9997
1.84077e+09;17;0.3711;-14.9503
1.84502e+09;17;0.3711;-14.901
1.84927e+09;17;0.3711;-14.8518
1.85353e+09;17;0.3711;-14.8027
1.8578e+09;17;0.3711;-14.7536
1.86209e+09;17;0.3711;-14.7046
1.86638e+09;17;0.3711;-14.6557
1.87068e+09;17;0.3711;-14.6069
1.87499e+09;17;0.3711;-14.5581
1.87932e+09;17;0.3711;-14.5095
1.88365e+09;17;0.3711;-14.4609
1.88799e+09;17;0.3711;-14.4123
1.89234e+09;17;0.3711;-14.3639
1.89671e+09;17;0.3711;-14.3155
1.90108e+09;17;0.3711;-14.2672
1.90546e+09;17;0.3711;-14.219
1.90985e+09;17;0.3711;-14.1709
1.91426e+09;17;0.3711;-14.1228
1.91867e+09;17;0.3711;-14.0748
1.92309e+09;17;0.3711;-14.0269
1.92752e+09;17;0.3711;-13.9791
1.93197e+09;17;0.3711;-13.9313
1.93642e+09;17;0.3711;-13.8836
1.94089e+09;17;0.3711;-13.836
1.94536e+09;17;0.3711;-13.7884
1.94984e+09;17;0.3711;-13.741
1.95434e+09;17;0.3711;-13.6936
1.95884e+09;17;0.3711;-13.6462
1.96336e+09;17;0.3711;-13.599
1.96789e+09;17;0.3711;-13.5518
1.97242e+09;17;0.3711;-13.5047
1.97697e+09;17;0.3711;-13.4577
1.98153e+09;17;0.3711;-13.4107
1.98609e+09;17;0.3711;-13.3638
1.99067e+09;17;0.3711;-13.317
1.99526e+09;17;0.3711;-13.2702
1.99986e+09;17;0.3711;-13.2235
2.00447e+09;17;0.3711;-13.1769
2.00909e+09;17;0.3711;-13.1304
2.01372e+09;17;0.3711;-13.0839
2.01837e+09;17;0.3711;-13.0375
2.02302e+09;17;0.3711;-12.9911
2.02768e+09;17;0.3711;-12.9449
2.03236e+09;17;0.3711;-12.8987
2.03704e+09;17;0.3711;-12.8525
2.04174e+09;17;0.3711;-12.8065
2.04644e+09;17;0.3711;-12.7605
2.05116e+09;17;0.3711;-12.7145
2.05589e+09;17;0.3711;-12.6687
2.06063e+09;17;0.3711;-12.6229
2.06538e+09;17;0.3711;-12.5772
2.07014e+09;17;0.3711;-12.5315
2.07491e+09;17;0.3711;-12.4859
2.0797e+09;17;0.3711;-12.4404
2.08449e+09;17;0.3711;-12.3949
2.0893e+09;17;0.3711;-12.3495
2.09411e+09;17;0.3711;-12.3042
2.09894e+09;17;0.3711;-12.2589
2.10378e+09;17;0.3711;-12.2137
2.10863e+09;17;0.3711;-12.1686
2.11349e+09;17;0.3711;-12.1235
2.11836e+09;17;0.3711;-12.0785
2.12324e+09;17;0.3711;-12.0336
2.12814e+09;17;0.3711;-11.9887
2.13304e+09;17;0.3711;-11.9439
2.13796e+09;17;0.3711;-11.8991
2.14289e+09;17;0.3711;-11.8544
2.14783e+09;17;0.3711;-11.8098
2.15278e+09;17;0.3711;-11.7653
2.15774e+09;17;0.3711;-11.7207
2.16272e+09;17;0.3711;-11.6763
2.1677e+09;17;0.3711;-11.6319
2.1727e+09;17;0.3711;-11.5876
2.17771e+09;17;0.3711;-11.5434
2.18273e+09;17;0.3711;-11.4992
2.18776e+09;17;0.3711;-11.455
2.1928e+09;17;0.3711;-11.411
2.19786e+09;17;0.3711;-11.367
2.20293e+09;17;0.3711;-11.323
2.208e+09;17;0.3711;-11.2791
2.21309e+09;17;0.3711;-11.2353
2.2182e+09;17;0.3711;-11.1915
2.22331e+09;17;0.3711;-11.1478
2.22844e+09;17;0.3711;-11.1042
2.23357e+09;17;0.3711;-11.0606
2.23872e+09;17;0.3711;-11.017
2.24388e+09;17;0.3711;-10.9736
2.24905e+09;17;0.3711;-10.9301
2.25424e+09;17;0.3711;-10.8868
2.25944e+09;17;0.3711;-10.8435
2.26464e+09;17;0.3711;-10.8002
2.26986e+09;17;0.3711;-10.757
2.2751e+09;17;0.3711;-10.7139
2.28034e+09;17;0.3711;-10.6708
2.2856e+09;17;0.3711;-10.6278
2.29087e+09;17;0.3711;-10.5849
2.29615e+09;17;0.3711;-10.542
2.30144e+09;17;0.3711;-10.4991
2.30675e+09;17;0.3711;-10.4563
2.31206e+09;17;0.3711;-10.4136
2.31739e+09;17;0.3711;-10.3709
2.32274e+09;17;0.3711;-10.3283
2.32809e+09;17;0.3711;-10.2857
2.33346e+09;17;0.3711;-10.2432
2.33884e+09;17;0.3711;-10.2007
2.34423e+09;17;0.3711;-10.1583
2.34963e+09;17;0.3711;-10.1159
2.35505e+09;17;0.3711;-10.0736
2.36048e+09;17;0.3711;-10.0314
2.36592e+09;17;0.3711;-9.98919
2.37137e+09;17;0.3711;-9.94705
2.37684e+09;17;0.3711;-9.90496
2.38232e+09;17;0.3711;-9.86292
2.38781e+09;17;0.3711;-9.82094
2.39332e+09;17;0.3711;-9.779
2.39883e+09;17;0.3711;-9.73712
2.40436e+09;17;0.3711;-9.69529
2.40991e+09;17;0.3711;-9.65352
2.41546e+09;17;0.3711;-9.61179
2.42103e+09;17;0.3711;-9.57011
2.42661e+09;17;0.3711;-9.52849
2.4322e+09;17;0.3711;-9.48691
2.43781e+09;17;0.3711;-9.44539
2.44343e+09;17;0.3711;-9.40391
2.44906e+09;17;0.3711;-9.36249
2.45471e+09;17;0.3711;-9.32111
2.46037e+09;17;0.3711;-9.27979
2.46604e+09;17;0.3711;-9.23851
2.47172e+09;17;0.3711;-9.19728
2.47742e+09;17;0.3711;-9.1561
2.48313e+09;17;0.3711;-9.11497
2.48886e+09;17;0.3711;-9.07389
2.49459e+09;17;0.3711;-9.03286
2.50035e+09;17;0.3711;-8.99187
2.50611e+09;17;0.3711;-8.95093
2.51189e+09;17;0.3711;-8.91004
2.51768e+09;17;0.3711;-8.8692
2.52348e+09;17;0.3711;-8.8284
2.5293e+09;17;0.3711;-8.78765
2.53513e+09;17;0.3711;-8.74695
2.54097e+09;17;0.3711;-8.70629
2.54683e+09;17;0.3711;-8.66568
2.5527e+09;17;0.3711;-8.62512
2.55859e+09;17;0.3711;-8.5846
2.56448e+09;17;0.3711;-8.54413
2.5704e+09;17;0.3711;-8.5037
2.57632e+09;17;0.3711;-8.46332
2.58226e+09;17;0.3711;-8.42298
2.58821e+09;17;0.3711;-8.38269
2.59418e+09;17;0.3711;-8.34244
2.60016e+09;17;0.3711;-8.30223
2.60615e+09;17;0.3711;-8.26207
2.61216e+09;17;0.3711;-8.22195
2.61818e+09;17;0.3711;-8.18188
2.62422e+09;17;0.3711;-8.14185
2.63027e+09;17;0.3711;-8.10186
2.63633e+09;17;0.3711;-8.06192
2.64241e+09;17;0.3711;-8.02202
2.6485e+09;17;0.3711;-7.98216
2.65461e+09;17;0.3711;-7.94234
2.66073e+09;17;0.3711;-7.90257
2.66686e+09;17;0.3711;-7.86284
2.67301e+09;17;0.3711;-7.82315
2.67917e+09;17;0.3711;-7.7835
2.68534e+09;17;0.3711;-7.74389
2.69153e+09;17;0.3711;-7.70432
2.69774e+09;17;0.3711;-7.6648
2.70396e+09;17;0.3711;-7.62531
2.71019e+09;17;0.3711;-7.58587
2.71644e+09;17;0.3711;-7.54646
2.7227e+09;17;0.3711;-7.5071
2.72898e+09;17;0.3711;-7.46777
2.73527e+09;17;0.3711;-7.42849
2.74157e+09;17;0.3711;-7.38924
2.74789e+09;17;0.3711;-7.35004
2.75423e+09;17;0.3711;-7.31087
2.76058e+09;17;0.3711;-7.27174
2.76694e+09;17;0.3711;-7.23265
2.77332e+09;17;0.3711;-7.1936
2.77971e+09;17;0.3711;-7.15458
2.78612e+09;17;0.3711;-7.11561
2.79254e+09;17;0.3711;-7.07667
2.79898e+09;17;0.3711;-7.03777
2.80543e+09;17;0.3711;-6.99891
2.8119e+09;17;0.3711;-6.96008
2.81838e+09;17;0.3711;-6.92129
2.82488e+09;17;0.3711;-6.88254
2.83139e+09;17;0.3711;-6.84382
2.83792e+09;17;0.3711;-6.80514
2.84446e+09;17;0.3711;-6.7665
2.85102e+09;17;0.3711;-6.72789
2.85759e+09;17;0.3711;-6.68932
2.86418e+09;17;0.3711;-6.65078
2.87078e+09;17;0.3711;-6.61228
2.8774e+09;17;0.3711;-6.57381
2.88403e+09;17;0.3711;-6.53538
2.89068e+09;17;0.3711;-6.49698
2.89734e+09;17;0.3711;-6.45862
2.90402e+09;17;0.3711;-6.42029
2.91072e+09;17;0.3711;-6.382
2.91743e+09;17;0.3711;-6.34374
2.92415e+09;17;0.3711;-6.30551
2.93089e+09;17;0.3711;-6.26732
2.93765e+09;17;0.3711;-6.22916
2.94442e+09;17;0.3711;-6.19103
2.95121e+09;17;0.3711;-6.15294
2.95801e+09;17;0.3711;-6.11488
2.96483e+09;17;0.3711;-6.07685
2.97167e+09;17;0.3711;-6.03885
2.97852e+09;17;0.3711;-6.00089
2.98538e+09;17;0.3711;-5.96295
2.99226e+09;17;0.3711;-5.92505
2.99916e+09;17;0.3711;-5.88718
3.00608e+09;17;0.3711;-5.84934
3.01301e+09;17;0.3711;-5.81153
3.01995e+09;17;0.3711;-5.77376
3.02691e+09;17;0.3711;-5.73601
3.03389e+09;17;0.3711;-5.69829
3.04089e+09;17;0.3711;-5.66061
3.04789e+09;17;0.3711;-5.62295
3.05492e+09;17;0.3711;-5.58533
3.06196e+09;17;0.3711;-5.54773
3.06902e+09;17;0.3711;-5.51016
3.0761e+09;17;0.3711;-5.47263
3.08319e+09;17;0.3711;-5.43512
3.0903e+09;17;0.3711;-5.39764
3.09742e+09;17;0.3711;-5.36019
3.10456e+09;17;0.3711;-5.32276
3.11172e+09;17;0.3711;-5.28537
3.11889e+09;17;0.3711;-5.248
3.12608e+09;17;0.3711;-5.21066
3.13329e+09;17;0.3711;-5.17335
3.14051e+09;17;0.3711;-5.13607
3.14775e+09;17;0.3711;-5.09881
3.155e+09;17;0.3711;-5.06158
3.16228e+09;17;0.3711;-5.02438
3.16957e+09;17;0.3711;-4.9872
3.17687e+09;17;0.3711;-4.95005
3.1842e+09;17;0.3711;-4.91293
3.19154e+09;17;0.3711;-4.87583
3.1989e+09;17;0.3711;-4.83876
3.20627e+09;17;0.3711;-4.80172
3.21366e+09;17;0.3711;-4.76469
3.22107e+09;17;0.3711;-4.7277
3.22849e+09;17;0.3711;-4.69073
3.23594e+09;17;0.3711;-4.65378
3.2434e+09;17;0.3711;-4.61686
3.25087e+09;17;0.3711;-4.57997
3.25837e+09;17;0.3711;-4.5431
3.26588e+09;17;0.3711;-4.50625
3.27341e+09;17;0.3711;-4.46943
3.28095e+09;17;0.3711;-4.43263
3.28852e+09;17;0.3711;-4.39585
3.2961e+09;17;0.3711;-4.3591
3.3037e+09;17;0.3711;-4.32237
3.31131e+09;17;0.3711;-4.28566
3.31894e+09;17;0.3711;-4.24897
3.3266e+09;17;0.3711;-4.21231
3.33426e+09;17;0.3711;-4.17567
3.34195e+09;17;0.3711;-4.13905
3.34965e+09;17;0.3711;-4.10246
3.35738e+09;17;0.3711;-4.06589
3.36512e+09;17;0.3711;-4.02933
3.37287e+09;17;0.3711;-3.9928
3.38065e+09;17;0.3711;-3.95629
3.38844e+09;17;0.3711;-3.9198
3.39625e+09;17;0.3711;-3.88334
3.40408e+09;17;0.3711;-3.84689
3.41193e+09;17;0.3711;-3.81046
3.41979e+09;17;0.3711;-3.77405
3.42768e+09;17;0.3711;-3.73767
3.43558e+09;17;0.3711;-3.7013
3.4435e+09;17;0.3711;-3.66495
3.45144e+09;17;0.3711;-3.62863
3.45939e+09;17;0.3711;-3.59232
3.46737e+09;17;0.3711;-3.55603
3.47536e+09;17;0.3711;-3.51976
3.48337e+09;17;0.3711;-3.48351
3.4914e+09;17;0.3711;-3.44727
3.49945e+09;17;0.3711;-3.41106
3.50752e+09;17;0.3711;-3.37486
3.5156e+09;17;0.3711;-3.33868
3.52371e+09;17;0.3711;-3.30252
3.53183e+09;17;0.3711;-3.26637
3.53997e+09;17;0.3711;-3.23025
3.54813e+09;17;0.3711;-3.19414
3.55631e+09;17;0.3711;-3.15804
3.56451e+09;17;0.3711;-3.12197
3.57273e+09;17;0.3711;-3.08591
3.58096e+09;17;0.3711;-3.04987
3.58922e+09;17;0.3711;-3.01384
3.59749e+09;17;0.3711;-2.97783
3.60579e+09;17;0.3711;-2.94183
3.6141e+09;17;0.3711;-2.90585
3.62243e+09;17;0.3711;-2.86989
3.63078e+09;17;0.3711;-2.83394
3.63915e+09;17;0.3711;-2.79801
3.64754e+09;17;0.3711;-2.76209
3.65595e+09;17;0.3711;-2.72618
3.66438e+09;17;0.3711;-2.69029
3.67282e+09;17;0.3711;-2.65442
3.68129e+09;17;0.3711;-2.61856
3.68978e+09;17;0.3711;-2.58271
3.69828e+09;17;0.3711;-2.54687
3.70681e+09;17;0.3711;-2.51105
3.71535e+09;17;0.3711;-2.47525
3.72392e+09;17;0.3711;-2.43945
3.7325e+09;17;0.3711;-2.40367
3.74111e+09;17;0.3711;-2.3679
3.74973e+09;17;0.3711;-2.33215
3.75837e+09;17;0.3711;-2.2964
3.76704e+09;17;0.3711;-2.26067
3.77572e+09;17;0.3711;-2.22495
3.78443e+09;17;0.3711;-2.18924
3.79315e+09;17;0.3711;-2.15355
3.80189e+09;17;0.3711;-2.11786
3.81066e+09;17;0.3711;-2.08219
3.81944e+09;17;0.3711;-2.04653
3.82825e+09;17;0.3711;-2.01088
3.83707e+09;17;0.3711;-1.97524
3.84592e+09;17;0.3711;-1.93961
3.85478e+09;17;0.3711;-1.90399
3.86367e+09;17;0.3711;-1.86838
3.87258e+09;17;0.3711;-1.83278
3.8815e+09;17;0.3711;-1.79719
3.89045e+09;17;0.3711;-1.76161
3.89942e+09;17;0.3711;-1.72603
3.90841e+09;17;0.3711;-1.69047
3.91742e+09;17;0.3711;-1.65492
3.92645e+09;17;0.3711;-1.61937
3.9355e+09;17;0.3711;-1.58384
3.94457e+09;17;0.3711;-1.54831
3.95367e+09;17;0.3711;-1.51279
3.96278e+09;17;0.3711;-1.47728
3.97192e+09;17;0.3711;-1.44178
3.98107e+09;17;0.3711;-1.40628
3.99025e+09;17;0.3711;-1.37079
3.99945e+09;17;0.3711;-1.33531
4.00867e+09;17;0.3711;-1.29984
4.01791e+09;17;0.3711;-1.26437
4.02717e+09;17;0.3711;-1.22891
4.03645e+09;17;0.3711;-1.19346
4.04576e+09;17;0.3711;-1.15801
4.05509e+09;17;0.3711;-1.12257
4.06443e+09;17;0.3711;-1.08713
4.0738e+09;17;0.3711;-1.0517
4.08319e+09;17;0.3711;-1.01628
4.09261e+09;17;0.3711;-0.980858
4.10204e+09;17;0.3711;-0.945444
4.1115e+09;17;0.3711;-0.910036
4.12098e+09;17;0.3711;-0.874632
4.13048e+09;17;0.3711;-0.839233
4.14e+09;17;0.3711;-0.803838
4.14954e+09;17;0.3711;-0.768448
4.15911e+09;17;0.3711;-0.733062
4.16869e+09;17;0.3711;-0.697679
4.1783e+09;17;0.3711;-0.6623
4.18794e+09;17;0.3711;-0.626925
4.19759e+09;17;0.3711;-0.591553
4.20727e+09;17;0.3711;-0.556185
4.21697e+09;17;0.3711;-0.520819
4.22669e+09;17;0.3711;-0.485456
4.23643e+09;17;0.3711;-0.450095
4.2462e+09;17;0.3711;-0.414737
4.25598e+09;17;0.3711;-0.379381
4.2658e+09;17;0.3711;-0.344027
4.27563e+09;17;0.3711;-0.308675
4.28549e+09;17;0.3711;-0.273325
4.29536e+09;17;0.3711;-0.237976
4.30527e+09;17;0.3711;-0.202628
4.31519e+09;17;0.3711;-0.167282
4.32514e+09;17;0.3711;-0.131936
4.33511e+09;17;0.3711;-0.0965908
4.3451e+09;17;0.3711;-0.0612463
4.35512e+09;17;0.3711;-0.025902
4.36516e+09;17;0.3711;0.00944203
4.37522e+09;17;0.3711;0.0447862
4.38531e+09;17;0.3711;0.0801305
4.39542e+09;17;0.3711;0.115475
4.40555e+09;17;0.3711;0.150821
4.4157e+09;17;0.3711;0.186167
4.42588e+09;17;0.3711;0.221514
4.43609e+09;17;0.3711;0.256862
4.44631e+09;17;0.3711;0.292212
4.45656e+09;17;0.3711;0.327563
4.46684e+09;17;0.3711;0.362916
4.47713e+09;17;0.3711;0.398271
4.48745e+09;17;0.3711;0.433628
4.4978e+09;17;0.3711;0.468988
4.50817e+09;17;0.3711;0.50435
4.51856e+09;17;0.3711;0.539714
4.52898e+09;17;0.3711;0.575081
4.53942e+09;17;0.3711;0.610452
4.54988e+09;17;0.3711;0.645826
4.56037e+09;17;0.3711;0.681203
4.57088e+09;17;0.3711;0.716583
4.58142e+09;17;0.3711;0.751968
4.59198e+09;17;0.3711;0.787356
4.60257e+09;17;0.3711;0.822749
4.61318e+09;17;0.3711;0.858146
4.62381e+09;17;0.3711;0.893547
4.63447e+09;17;0.3711;0.928954
4.64515e+09;17;0.3711;0.964365
4.65586e+09;17;0.3711;0.999781
4.66659e+09;17;0.3711;1.0352
4.67735e+09;17;0.3711;1.07063
4.68813e+09;17;0.3711;1.10606
4.69894e+09;17;0.3711;1.1415
4.70977e+09;17;0.3711;1.17695
4.72063e+09;17;0.3711;1.2124
4.73151e+09;17;0.3711;1.24785
4.74242e+09;17;0.3711;1.28332
4.75335e+09;17;0.3711;1.31879
4.76431e+09;17;0.3711;1.35427
4.77529e+09;17;0.3711;1.38975
4.7863e+09;17;0.3711;1.42524
4.79733e+09;17;0.3711;1.46074
4.80839e+09;17;0.3711;1.49625
4.81948e+09;17;0.3711;1.53177
4.83059e+09;17;0.3711;1.56729
4.84172e+09;17;0.3711;1.60282
4.85289e+09;17;0.3711;1.63836
4.86407e+09;17;0.3711;1.67391
4.87528e+09;17;0.3711;1.70947
4.88652e+09;17;0.3711;1.74504
4.89779e+09;17;0.3711;1.78061
4.90908e+09;17;0.3711;1.8162
4.9204e+09;17;0.3711;1.8518
4.93174e+09;17;0.3711;1.8874
4.94311e+09;17;0.3711;1.92302
4.9545e+09;17;0.3711;1.95864
4.96592e+09;17;0.3711;1.99428
4.97737e+09;17;0.3711;2.02992
4.98884e+09;17;0.3711;2.06558
5.00035e+09;17;0.3711;2.10125
5.01187e+09;17;0.3711;2.13693
5.02343e+09;17;0.3711;2.17262
5.03501e+09;17;0.3711;2.20832
5.04661e+09;17;0.3711;2.24404
5.05825e+09;17;0.3711;2.27976
5.06991e+09;17;0.3711;2.3155
5.08159e+09;17;0.3711;2.35125
5.09331e+09;17;0.3711;2.38701
5.10505e+09;17;0.3711;2.42279
