"acfrequency";"number";"r Z";"i Z"
1.04713e+09;43;14.8358;18.2333
1.04954e+09;43;14.7933;18.3193
1.05196e+09;43;14.7509;18.4056
1.05439e+09;43;14.7084;18.4923
1.05682e+09;43;14.666;18.5792
1.05925e+09;43;14.6236;18.6664
1.0617e+09;43;14.5811;18.7539
1.06414e+09;43;14.5387;18.8417
1.0666e+09;43;14.4963;18.9298
1.06905e+09;43;14.4539;19.0182
1.07152e+09;43;14.4116;19.1069
1.07399e+09;43;14.3692;19.1959
1.07647e+09;43;14.3269;19.2852
1.07895e+09;43;14.2845;19.3748
1.08143e+09;43;14.2422;19.4647
1.08393e+09;43;14.1999;19.5549
1.08643e+09;43;14.1576;19.6454
1.08893e+09;43;14.1153;19.7362
1.09144e+09;43;14.073;19.8273
1.09396e+09;43;14.0308;19.9188
1.09648e+09;43;13.9885;20.0105
1.09901e+09;43;13.9463;20.1025
1.10154e+09;43;13.9041;20.1948
1.10408e+09;43;13.8619;20.2874
1.10662e+09;43;13.8197;20.3803
1.10917e+09;43;13.7776;20.4735
1.11173e+09;43;13.7354;20.5671
1.11429e+09;43;13.6933;20.6609
1.11686e+09;43;13.6512;20.755
1.11944e+09;43;13.6091;20.8495
1.12202e+09;43;13.5671;20.9442
1.1246e+09;43;13.525;21.0393
1.1272e+09;43;13.483;21.1347
1.1298e+09;43;13.441;21.2303
1.1324e+09;43;13.399;21.3263
1.13501e+09;43;13.3571;21.4226
1.13763e+09;43;13.3152;21.5192
1.14025e+09;43;13.2732;21.6161
1.14288e+09;43;13.2314;21.7133
1.14551e+09;43;13.1895;21.8108
1.14815e+09;43;13.1477;21.9087
1.1508e+09;43;13.1059;22.0068
1.15345e+09;43;13.0641;22.1053
1.15611e+09;43;13.0223;22.204
1.15878e+09;43;12.9806;22.3031
1.16145e+09;43;12.9389;22.4025
1.16413e+09;43;12.8972;22.5022
1.16681e+09;43;12.8556;22.6022
1.1695e+09;43;12.8139;22.7025
1.1722e+09;43;12.7724;22.8032
1.1749e+09;43;12.7308;22.9041
1.17761e+09;43;12.6893;23.0054
1.18032e+09;43;12.6478;23.1069
1.18304e+09;43;12.6063;23.2088
1.18577e+09;43;12.5648;23.311
1.1885e+09;43;12.5234;23.4136
1.19124e+09;43;12.482;23.5164
1.19399e+09;43;12.4407;23.6196
1.19674e+09;43;12.3994;23.723
1.1995e+09;43;12.3581;23.8268
1.20226e+09;43;12.3169;23.9309
1.20504e+09;43;12.2756;24.0353
1.20781e+09;43;12.2345;24.1401
1.2106e+09;43;12.1933;24.2451
1.21339e+09;43;12.1522;24.3505
1.21619e+09;43;12.1111;24.4562
1.21899e+09;43;12.0701;24.5622
1.2218e+09;43;12.0291;24.6685
1.22462e+09;43;11.9881;24.7752
1.22744e+09;43;11.9472;24.8822
1.23027e+09;43;11.9063;24.9895
1.2331e+09;43;11.8655;25.0971
1.23595e+09;43;11.8246;25.205
1.2388e+09;43;11.7839;25.3133
1.24165e+09;43;11.7431;25.4218
1.24451e+09;43;11.7024;25.5307
1.24738e+09;43;11.6618;25.64
1.25026e+09;43;11.6212;25.7495
1.25314e+09;43;11.5806;25.8594
1.25603e+09;43;11.5401;25.9695
1.25893e+09;43;11.4996;26.0801
1.26183e+09;43;11.4591;26.1909
1.26474e+09;43;11.4187;26.3021
1.26765e+09;43;11.3784;26.4135
1.27057e+09;43;11.338;26.5254
1.2735e+09;43;11.2978;26.6375
1.27644e+09;43;11.2575;26.7499
1.27938e+09;43;11.2173;26.8627
1.28233e+09;43;11.1772;26.9758
1.28529e+09;43;11.1371;27.0893
1.28825e+09;43;11.097;27.2031
1.29122e+09;43;11.057;27.3171
1.2942e+09;43;11.0171;27.4316
1.29718e+09;43;10.9772;27.5463
1.30017e+09;43;10.9373;27.6614
1.30317e+09;43;10.8975;27.7768
1.30617e+09;43;10.8577;27.8925
1.30918e+09;43;10.818;28.0086
1.3122e+09;43;10.7783;28.125
1.31522e+09;43;10.7387;28.2417
1.31826e+09;43;10.6991;28.3587
1.3213e+09;43;10.6596;28.4761
1.32434e+09;43;10.6201;28.5938
1.32739e+09;43;10.5807;28.7119
1.33045e+09;43;10.5413;28.8303
1.33352e+09;43;10.502;28.949
1.3366e+09;43;10.4627;29.068
1.33968e+09;43;10.4235;29.1874
1.34276e+09;43;10.3843;29.3071
1.34586e+09;43;10.3452;29.4271
1.34896e+09;43;10.3062;29.5475
1.35207e+09;43;10.2672;29.6682
1.35519e+09;43;10.2282;29.7892
1.35831e+09;43;10.1893;29.9106
1.36144e+09;43;10.1505;30.0323
1.36458e+09;43;10.1117;30.1543
1.36773e+09;43;10.073;30.2767
1.37088e+09;43;10.0343;30.3994
1.37404e+09;43;9.99565;30.5224
1.37721e+09;43;9.95708;30.6458
1.38038e+09;43;9.91857;30.7695
1.38357e+09;43;9.88012;30.8936
1.38676e+09;43;9.84172;31.0179
1.38995e+09;43;9.80339;31.1427
1.39316e+09;43;9.76511;31.2677
1.39637e+09;43;9.72688;31.3931
1.39959e+09;43;9.68872;31.5189
1.40281e+09;43;9.65062;31.6449
1.40605e+09;43;9.61257;31.7714
1.40929e+09;43;9.57458;31.8981
1.41254e+09;43;9.53666;32.0252
1.41579e+09;43;9.49879;32.1526
1.41906e+09;43;9.46098;32.2804
1.42233e+09;43;9.42324;32.4085
1.42561e+09;43;9.38555;32.537
1.42889e+09;43;9.34793;32.6657
1.43219e+09;43;9.31037;32.7949
1.43549e+09;43;9.27287;32.9243
1.4388e+09;43;9.23543;33.0542
1.44212e+09;43;9.19806;33.1843
1.44544e+09;43;9.16075;33.3148
1.44877e+09;43;9.1235;33.4457
1.45211e+09;43;9.08631;33.5768
1.45546e+09;43;9.04919;33.7084
1.45881e+09;43;9.01213;33.8402
1.46218e+09;43;8.97514;33.9725
1.46555e+09;43;8.93821;34.105
1.46893e+09;43;8.90135;34.2379
1.47231e+09;43;8.86455;34.3712
1.47571e+09;43;8.82782;34.5047
1.47911e+09;43;8.79115;34.6387
1.48252e+09;43;8.75455;34.773
1.48594e+09;43;8.71801;34.9076
1.48936e+09;43;8.68154;35.0426
1.49279e+09;43;8.64514;35.1779
1.49624e+09;43;8.60881;35.3136
1.49968e+09;43;8.57254;35.4496
1.50314e+09;43;8.53634;35.5859
1.50661e+09;43;8.50021;35.7226
1.51008e+09;43;8.46414;35.8597
1.51356e+09;43;8.42815;35.9971
1.51705e+09;43;8.39222;36.1349
1.52055e+09;43;8.35636;36.273
1.52405e+09;43;8.32057;36.4114
1.52757e+09;43;8.28485;36.5502
1.53109e+09;43;8.2492;36.6894
1.53462e+09;43;8.21362;36.8289
1.53815e+09;43;8.17811;36.9687
1.5417e+09;43;8.14267;37.1089
1.54525e+09;43;8.10731;37.2495
1.54882e+09;43;8.07201;37.3904
1.55239e+09;43;8.03678;37.5317
1.55597e+09;43;8.00162;37.6733
1.55955e+09;43;7.96654;37.8152
1.56315e+09;43;7.93153;37.9576
1.56675e+09;43;7.89659;38.1002
1.57036e+09;43;7.86172;38.2433
1.57398e+09;43;7.82692;38.3866
1.57761e+09;43;7.7922;38.5304
1.58125e+09;43;7.75755;38.6744
1.58489e+09;43;7.72297;38.8189
1.58855e+09;43;7.68847;38.9637
1.59221e+09;43;7.65404;39.1088
1.59588e+09;43;7.61968;39.2543
1.59956e+09;43;7.5854;39.4002
1.60325e+09;43;7.55119;39.5464
1.60694e+09;43;7.51705;39.693
1.61065e+09;43;7.483;39.8399
1.61436e+09;43;7.44901;39.9872
1.61808e+09;43;7.4151;40.1349
1.62181e+09;43;7.38127;40.2829
1.62555e+09;43;7.34751;40.4313
1.6293e+09;43;7.31382;40.58
1.63305e+09;43;7.28021;40.7291
1.63682e+09;43;7.24668;40.8785
1.64059e+09;43;7.21322;41.0283
1.64437e+09;43;7.17984;41.1785
1.64816e+09;43;7.14654;41.329
1.65196e+09;43;7.11331;41.4799
1.65577e+09;43;7.08016;41.6311
1.65959e+09;43;7.04709;41.7828
1.66341e+09;43;7.0141;41.9347
1.66725e+09;43;6.98118;42.0871
1.67109e+09;43;6.94834;42.2398
1.67494e+09;43;6.91557;42.3928
1.6788e+09;43;6.88289;42.5462
1.68267e+09;43;6.85028;42.7
1.68655e+09;43;6.81775;42.8542
1.69044e+09;43;6.7853;43.0087
1.69434e+09;43;6.75293;43.1636
1.69824e+09;43;6.72063;43.3188
1.70216e+09;43;6.68842;43.4744
1.70608e+09;43;6.65628;43.6304
1.71002e+09;43;6.62423;43.7868
1.71396e+09;43;6.59225;43.9435
1.71791e+09;43;6.56035;44.1006
1.72187e+09;43;6.52853;44.258
1.72584e+09;43;6.49679;44.4158
1.72982e+09;43;6.46513;44.574
1.7338e+09;43;6.43355;44.7326
1.7378e+09;43;6.40206;44.8915
1.74181e+09;43;6.37064;45.0508
1.74582e+09;43;6.3393;45.2104
1.74985e+09;43;6.30804;45.3705
1.75388e+09;43;6.27686;45.5309
1.75792e+09;43;6.24577;45.6917
1.76198e+09;43;6.21475;45.8528
1.76604e+09;43;6.18382;46.0143
1.77011e+09;43;6.15296;46.1762
1.77419e+09;43;6.12219;46.3385
1.77828e+09;43;6.0915;46.5011
1.78238e+09;43;6.06089;46.6641
1.78649e+09;43;6.03036;46.8275
1.79061e+09;43;5.99992;46.9913
1.79473e+09;43;5.96955;47.1554
1.79887e+09;43;5.93927;47.3199
1.80302e+09;43;5.90907;47.4848
1.80717e+09;43;5.87895;47.65
1.81134e+09;43;5.84892;47.8157
1.81552e+09;43;5.81897;47.9817
1.8197e+09;43;5.7891;48.1481
1.8239e+09;43;5.75931;48.3149
1.8281e+09;43;5.7296;48.482
1.83231e+09;43;5.69998;48.6495
1.83654e+09;43;5.67044;48.8174
1.84077e+09;43;5.64098;48.9857
1.84502e+09;43;5.61161;49.1544
1.84927e+09;43;5.58232;49.3234
1.85353e+09;43;5.55311;49.4928
1.8578e+09;43;5.52399;49.6627
1.86209e+09;43;5.49495;49.8328
1.86638e+09;43;5.46599;50.0034
1.87068e+09;43;5.43711;50.1744
1.87499e+09;43;5.40832;50.3457
1.87932e+09;43;5.37962;50.5174
1.88365e+09;43;5.351;50.6895
1.88799e+09;43;5.32246;50.862
1.89234e+09;43;5.294;51.0349
1.89671e+09;43;5.26563;51.2081
1.90108e+09;43;5.23734;51.3818
1.90546e+09;43;5.20914;51.5558
1.90985e+09;43;5.18102;51.7302
1.91426e+09;43;5.15299;51.905
1.91867e+09;43;5.12504;52.0802
1.92309e+09;43;5.09717;52.2558
1.92752e+09;43;5.06939;52.4318
1.93197e+09;43;5.0417;52.6081
1.93642e+09;43;5.01408;52.7849
1.94089e+09;43;4.98656;52.962
1.94536e+09;43;4.95911;53.1396
1.94984e+09;43;4.93176;53.3175
1.95434e+09;43;4.90448;53.4958
1.95884e+09;43;4.87729;53.6745
1.96336e+09;43;4.85019;53.8536
1.96789e+09;43;4.82317;54.0331
1.97242e+09;43;4.79624;54.213
1.97697e+09;43;4.76939;54.3932
1.98153e+09;43;4.74262;54.5739
1.98609e+09;43;4.71595;54.755
1.99067e+09;43;4.68935;54.9364
1.99526e+09;43;4.66284;55.1183
1.99986e+09;43;4.63642;55.3006
2.00447e+09;43;4.61008;55.4832
2.00909e+09;43;4.58383;55.6663
2.01372e+09;43;4.55766;55.8497
2.01837e+09;43;4.53158;56.0336
2.02302e+09;43;4.50558;56.2178
2.02768e+09;43;4.47967;56.4025
2.03236e+09;43;4.45384;56.5875
2.03704e+09;43;4.4281;56.773
2.04174e+09;43;4.40245;56.9588
2.04644e+09;43;4.37688;57.1451
2.05116e+09;43;4.35139;57.3317
2.05589e+09;43;4.32599;57.5188
2.06063e+09;43;4.30068;57.7062
2.06538e+09;43;4.27545;57.8941
2.07014e+09;43;4.25031;58.0824
2.07491e+09;43;4.22525;58.2711
2.0797e+09;43;4.20028;58.4601
2.08449e+09;43;4.17539;58.6496
2.0893e+09;43;4.15059;58.8395
2.09411e+09;43;4.12588;59.0298
2.09894e+09;43;4.10125;59.2206
2.10378e+09;43;4.0767;59.4117
2.10863e+09;43;4.05225;59.6032
2.11349e+09;43;4.02787;59.7952
2.11836e+09;43;4.00359;59.9875
2.12324e+09;43;3.97939;60.1803
2.12814e+09;43;3.95527;60.3734
2.13304e+09;43;3.93124;60.567
2.13796e+09;43;3.90729;60.761
2.14289e+09;43;3.88344;60.9555
2.14783e+09;43;3.85966;61.1503
2.15278e+09;43;3.83597;61.3455
2.15774e+09;43;3.81237;61.5412
2.16272e+09;43;3.78885;61.7373
2.1677e+09;43;3.76542;61.9338
2.1727e+09;43;3.74208;62.1307
2.17771e+09;43;3.71882;62.328
2.18273e+09;43;3.69564;62.5257
2.18776e+09;43;3.67255;62.7239
2.1928e+09;43;3.64955;62.9225
2.19786e+09;43;3.62663;63.1215
2.20293e+09;43;3.6038;63.3209
2.208e+09;43;3.58105;63.5208
2.21309e+09;43;3.55839;63.7211
2.2182e+09;43;3.53581;63.9218
2.22331e+09;43;3.51332;64.1229
2.22844e+09;43;3.49092;64.3244
2.23357e+09;43;3.4686;64.5264
2.23872e+09;43;3.44636;64.7288
2.24388e+09;43;3.42421;64.9316
2.24905e+09;43;3.40215;65.1349
2.25424e+09;43;3.38017;65.3385
2.25944e+09;43;3.35827;65.5426
2.26464e+09;43;3.33646;65.7472
2.26986e+09;43;3.31474;65.9521
2.2751e+09;43;3.2931;66.1575
2.28034e+09;43;3.27155;66.3634
2.2856e+09;43;3.25008;66.5696
2.29087e+09;43;3.22869;66.7763
2.29615e+09;43;3.2074;66.9834
2.30144e+09;43;3.18618;67.191
2.30675e+09;43;3.16505;67.399
2.31206e+09;43;3.14401;67.6074
2.31739e+09;43;3.12305;67.8163
2.32274e+09;43;3.10218;68.0256
2.32809e+09;43;3.08139;68.2353
2.33346e+09;43;3.06068;68.4455
2.33884e+09;43;3.04006;68.6561
2.34423e+09;43;3.01953;68.8672
2.34963e+09;43;2.99907;69.0787
2.35505e+09;43;2.97871;69.2906
2.36048e+09;43;2.95843;69.503
2.36592e+09;43;2.93823;69.7158
2.37137e+09;43;2.91812;69.9291
2.37684e+09;43;2.89809;70.1428
2.38232e+09;43;2.87814;70.3569
2.38781e+09;43;2.85828;70.5715
2.39332e+09;43;2.83851;70.7866
2.39883e+09;43;2.81882;71.0021
2.40436e+09;43;2.79921;71.218
2.40991e+09;43;2.77968;71.4344
2.41546e+09;43;2.76024;71.6512
2.42103e+09;43;2.74089;71.8685
2.42661e+09;43;2.72162;72.0863
2.4322e+09;43;2.70243;72.3045
2.43781e+09;43;2.68333;72.5231
2.44343e+09;43;2.66431;72.7422
2.44906e+09;43;2.64537;72.9618
2.45471e+09;43;2.62652;73.1818
2.46037e+09;43;2.60775;73.4022
2.46604e+09;43;2.58906;73.6231
2.47172e+09;43;2.57046;73.8445
2.47742e+09;43;2.55194;74.0664
2.48313e+09;43;2.53351;74.2887
2.48886e+09;43;2.51516;74.5114
2.49459e+09;43;2.49689;74.7346
2.50035e+09;43;2.4787;74.9583
2.50611e+09;43;2.4606;75.1824
2.51189e+09;43;2.44258;75.407
2.51768e+09;43;2.42465;75.6321
2.52348e+09;43;2.40679;75.8576
2.5293e+09;43;2.38902;76.0836
2.53513e+09;43;2.37134;76.3101
2.54097e+09;43;2.35373;76.537
2.54683e+09;43;2.33621;76.7644
2.5527e+09;43;2.31877;76.9923
2.55859e+09;43;2.30142;77.2206
2.56448e+09;43;2.28414;77.4494
2.5704e+09;43;2.26695;77.6787
2.57632e+09;43;2.24984;77.9085
2.58226e+09;43;2.23281;78.1387
2.58821e+09;43;2.21587;78.3694
2.59418e+09;43;2.19901;78.6005
2.60016e+09;43;2.18223;78.8322
2.60615e+09;43;2.16553;79.0643
2.61216e+09;43;2.14892;79.2969
2.61818e+09;43;2.13238;79.53
2.62422e+09;43;2.11593;79.7636
2.63027e+09;43;2.09956;79.9976
2.63633e+09;43;2.08327;80.2321
2.64241e+09;43;2.06706;80.4671
2.6485e+09;43;2.05094;80.7026
2.65461e+09;43;2.0349;80.9386
2.66073e+09;43;2.01893;81.175
2.66686e+09;43;2.00305;81.412
2.67301e+09;43;1.98725;81.6494
2.67917e+09;43;1.97154;81.8873
2.68534e+09;43;1.9559;82.1257
2.69153e+09;43;1.94034;82.3646
2.69774e+09;43;1.92487;82.604
2.70396e+09;43;1.90948;82.8439
2.71019e+09;43;1.89416;83.0843
2.71644e+09;43;1.87893;83.3251
2.7227e+09;43;1.86378;83.5665
2.72898e+09;43;1.84871;83.8083
2.73527e+09;43;1.83372;84.0507
2.74157e+09;43;1.81881;84.2935
2.74789e+09;43;1.80398;84.5369
2.75423e+09;43;1.78923;84.7807
2.76058e+09;43;1.77457;85.025
2.76694e+09;43;1.75998;85.2699
2.77332e+09;43;1.74547;85.5152
2.77971e+09;43;1.73105;85.7611
2.78612e+09;43;1.7167;86.0074
2.79254e+09;43;1.70243;86.2543
2.79898e+09;43;1.68824;86.5016
2.80543e+09;43;1.67414;86.7495
2.8119e+09;43;1.66011;86.9979
2.81838e+09;43;1.64616;87.2468
2.82488e+09;43;1.63229;87.4962
2.83139e+09;43;1.6185;87.7461
2.83792e+09;43;1.6048;87.9965
2.84446e+09;43;1.59117;88.2474
2.85102e+09;43;1.57762;88.4988
2.85759e+09;43;1.56414;88.7508
2.86418e+09;43;1.55075;89.0033
2.87078e+09;43;1.53744;89.2563
2.8774e+09;43;1.52421;89.5098
2.88403e+09;43;1.51105;89.7638
2.89068e+09;43;1.49798;90.0184
2.89734e+09;43;1.48498;90.2734
2.90402e+09;43;1.47206;90.529
2.91072e+09;43;1.45922;90.7851
2.91743e+09;43;1.44646;91.0418
2.92415e+09;43;1.43378;91.2989
2.93089e+09;43;1.42117;91.5566
2.93765e+09;43;1.40865;91.8148
2.94442e+09;43;1.3962;92.0736
2.95121e+09;43;1.38383;92.3329
2.95801e+09;43;1.37154;92.5927
2.96483e+09;43;1.35933;92.853
2.97167e+09;43;1.34719;93.1139
2.97852e+09;43;1.33514;93.3753
2.98538e+09;43;1.32316;93.6372
2.99226e+09;43;1.31126;93.8997
2.99916e+09;43;1.29943;94.1627
3.00608e+09;43;1.28769;94.4263
3.01301e+09;43;1.27602;94.6904
3.01995e+09;43;1.26443;94.955
3.02691e+09;43;1.25292;95.2202
3.03389e+09;43;1.24148;95.4859
3.04089e+09;43;1.23012;95.7521
3.04789e+09;43;1.21884;96.0189
3.05492e+09;43;1.20764;96.2863
3.06196e+09;43;1.19651;96.5542
3.06902e+09;43;1.18546;96.8226
3.0761e+09;43;1.17449;97.0916
3.08319e+09;43;1.16359;97.3612
3.0903e+09;43;1.15277;97.6313
3.09742e+09;43;1.14203;97.9019
3.10456e+09;43;1.13137;98.1732
3.11172e+09;43;1.12078;98.4449
3.11889e+09;43;1.11026;98.7172
3.12608e+09;43;1.09983;98.9901
3.13329e+09;43;1.08947;99.2635
3.14051e+09;43;1.07919;99.5375
3.14775e+09;43;1.06898;99.8121
3.155e+09;43;1.05885;100.087
3.16228e+09;43;1.04879;100.363
3.16957e+09;43;1.03882;100.639
3.17687e+09;43;1.02891;100.916
3.1842e+09;43;1.01909;101.193
3.19154e+09;43;1.00934;101.471
3.1989e+09;43;0.999661;101.75
3.20627e+09;43;0.990062;102.029
3.21366e+09;43;0.980539;102.309
3.22107e+09;43;0.971091;102.589
3.22849e+09;43;0.961719;102.87
3.23594e+09;43;0.952422;103.151
3.2434e+09;43;0.9432;103.433
3.25087e+09;43;0.934054;103.715
3.25837e+09;43;0.924984;103.999
3.26588e+09;43;0.915988;104.282
3.27341e+09;43;0.907068;104.567
3.28095e+09;43;0.898222;104.851
3.28852e+09;43;0.889452;105.137
3.2961e+09;43;0.880757;105.423
3.3037e+09;43;0.872136;105.71
3.31131e+09;43;0.863591;105.997
3.31894e+09;43;0.85512;106.285
3.3266e+09;43;0.846724;106.573
3.33426e+09;43;0.838403;106.862
3.34195e+09;43;0.830156;107.152
3.34965e+09;43;0.821984;107.442
3.35738e+09;43;0.813886;107.732
3.36512e+09;43;0.805863;108.024
3.37287e+09;43;0.797914;108.316
3.38065e+09;43;0.790039;108.608
3.38844e+09;43;0.782239;108.901
3.39625e+09;43;0.774513;109.195
3.40408e+09;43;0.766861;109.49
3.41193e+09;43;0.759283;109.785
3.41979e+09;43;0.751779;110.08
3.42768e+09;43;0.744349;110.376
3.43558e+09;43;0.736993;110.673
3.4435e+09;43;0.72971;110.971
3.45144e+09;43;0.722502;111.269
3.45939e+09;43;0.715367;111.567
3.46737e+09;43;0.708306;111.866
3.47536e+09;43;0.701319;112.166
3.48337e+09;43;0.694405;112.467
3.4914e+09;43;0.687565;112.768
3.49945e+09;43;0.680798;113.07
3.50752e+09;43;0.674105;113.372
3.5156e+09;43;0.667485;113.675
3.52371e+09;43;0.660939;113.978
3.53183e+09;43;0.654465;114.283
3.53997e+09;43;0.648065;114.587
3.54813e+09;43;0.641738;114.893
3.55631e+09;43;0.635484;115.199
3.56451e+09;43;0.629304;115.506
3.57273e+09;43;0.623196;115.813
3.58096e+09;43;0.617161;116.121
3.58922e+09;43;0.6112;116.43
3.59749e+09;43;0.605311;116.739
3.60579e+09;43;0.599495;117.049
3.6141e+09;43;0.593751;117.359
3.62243e+09;43;0.588081;117.67
3.63078e+09;43;0.582483;117.982
3.63915e+09;43;0.576958;118.295
3.64754e+09;43;0.571506;118.608
3.65595e+09;43;0.566126;118.922
3.66438e+09;43;0.560818;119.236
3.67282e+09;43;0.555584;119.551
3.68129e+09;43;0.550421;119.867
3.68978e+09;43;0.545331;120.183
3.69828e+09;43;0.540313;120.5
3.70681e+09;43;0.535368;120.818
3.71535e+09;43;0.530495;121.136
3.72392e+09;43;0.525694;121.455
3.7325e+09;43;0.520966;121.775
3.74111e+09;43;0.516309;122.095
3.74973e+09;43;0.511725;122.416
3.75837e+09;43;0.507213;122.737
3.76704e+09;43;0.502773;123.06
3.77572e+09;43;0.498405;123.383
3.78443e+09;43;0.494109;123.706
3.79315e+09;43;0.489884;124.03
3.80189e+09;43;0.485732;124.355
3.81066e+09;43;0.481652;124.681
3.81944e+09;43;0.477643;125.007
3.82825e+09;43;0.473707;125.334
3.83707e+09;43;0.469842;125.662
3.84592e+09;43;0.466049;125.99
3.85478e+09;43;0.462327;126.319
3.86367e+09;43;0.458678;126.649
3.87258e+09;43;0.455099;126.979
3.8815e+09;43;0.451593;127.31
3.89045e+09;43;0.448158;127.642
3.89942e+09;43;0.444795;127.974
3.90841e+09;43;0.441503;128.308
3.91742e+09;43;0.438283;128.641
3.92645e+09;43;0.435135;128.976
3.9355e+09;43;0.432057;129.311
3.94457e+09;43;0.429052;129.647
3.95367e+09;43;0.426117;129.984
3.96278e+09;43;0.423254;130.321
3.97192e+09;43;0.420463;130.659
3.98107e+09;43;0.417743;130.997
3.99025e+09;43;0.415094;131.337
3.99945e+09;43;0.412516;131.677
4.00867e+09;43;0.41001;132.018
4.01791e+09;43;0.407575;132.359
4.02717e+09;43;0.405211;132.701
4.03645e+09;43;0.402918;133.044
4.04576e+09;43;0.400697;133.388
4.05509e+09;43;0.398547;133.732
4.06443e+09;43;0.396468;134.077
4.0738e+09;43;0.39446;134.423
4.08319e+09;43;0.392523;134.77
4.09261e+09;43;0.390657;135.117
4.10204e+09;43;0.388863;135.465
4.1115e+09;43;0.387139;135.813
4.12098e+09;43;0.385487;136.163
4.13048e+09;43;0.383905;136.513
4.14e+09;43;0.382395;136.864
4.14954e+09;43;0.380956;137.215
4.15911e+09;43;0.379588;137.568
4.16869e+09;43;0.37829;137.921
4.1783e+09;43;0.377064;138.274
4.18794e+09;43;0.375909;138.629
4.19759e+09;43;0.374824;138.984
4.20727e+09;43;0.373811;139.34
4.21697e+09;43;0.372869;139.697
4.22669e+09;43;0.371997;140.054
4.23643e+09;43;0.371197;140.413
4.2462e+09;43;0.370467;140.772
4.25598e+09;43;0.369808;141.131
4.2658e+09;43;0.369221;141.492
4.27563e+09;43;0.368704;141.853
4.28549e+09;43;0.368258;142.215
4.29536e+09;43;0.367883;142.578
4.30527e+09;43;0.367579;142.941
4.31519e+09;43;0.367346;143.305
4.32514e+09;43;0.367183;143.67
4.33511e+09;43;0.367092;144.036
4.3451e+09;43;0.367071;144.403
4.35512e+09;43;0.367122;144.77
4.36516e+09;43;0.367243;145.138
4.37522e+09;43;0.367435;145.507
4.38531e+09;43;0.367698;145.876
4.39542e+09;43;0.368032;146.247
4.40555e+09;43;0.368437;146.618
4.4157e+09;43;0.368913;146.99
4.42588e+09;43;0.36946;147.363
4.43609e+09;43;0.370077;147.736
4.44631e+09;43;0.370766;148.11
4.45656e+09;43;0.371526;148.485
4.46684e+09;43;0.372356;148.861
4.47713e+09;43;0.373257;149.238
4.48745e+09;43;0.37423;149.615
4.4978e+09;43;0.375273;149.993
4.50817e+09;43;0.376387;150.372
4.51856e+09;43;0.377572;150.752
4.52898e+09;43;0.378829;151.133
4.53942e+09;43;0.380156;151.514
4.54988e+09;43;0.381554;151.896
4.56037e+09;43;0.383023;152.279
4.57088e+09;43;0.384564;152.663
4.58142e+09;43;0.386175;153.048
4.59198e+09;43;0.387857;153.433
4.60257e+09;43;0.389611;153.819
4.61318e+09;43;0.391435;154.206
4.62381e+09;43;0.393331;154.594
4.63447e+09;43;0.395298;154.983
4.64515e+09;43;0.397336;155.372
4.65586e+09;43;0.399445;155.762
4.66659e+09;43;0.401625;156.153
4.67735e+09;43;0.403876;156.545
4.68813e+09;43;0.406199;156.938
4.69894e+09;43;0.408593;157.332
4.70977e+09;43;0.411058;157.726
4.72063e+09;43;0.413594;158.121
4.73151e+09;43;0.416202;158.517
4.74242e+09;43;0.418881;158.914
4.75335e+09;43;0.421631;159.312
4.76431e+09;43;0.424453;159.71
4.77529e+09;43;0.427346;160.11
4.7863e+09;43;0.43031;160.51
4.79733e+09;43;0.433346;160.911
4.80839e+09;43;0.436453;161.313
4.81948e+09;43;0.439632;161.716
4.83059e+09;43;0.442883;162.119
4.84172e+09;43;0.446204;162.524
4.85289e+09;43;0.449598;162.929
4.86407e+09;43;0.453063;163.335
4.87528e+09;43;0.456599;163.742
4.88652e+09;43;0.460208;164.15
4.89779e+09;43;0.463888;164.559
4.90908e+09;43;0.467639;164.968
4.9204e+09;43;0.471463;165.379
4.93174e+09;43;0.475358;165.79
4.94311e+09;43;0.479325;166.202
4.9545e+09;43;0.483363;166.615
4.96592e+09;43;0.487474;167.029
4.97737e+09;43;0.491657;167.444
4.98884e+09;43;0.495911;167.86
5.00035e+09;43;0.500238;168.276
5.01187e+09;43;0.504636;168.694
5.02343e+09;43;0.509106;169.112
5.03501e+09;43;0.513649;169.531
5.04661e+09;43;0.518264;169.951
5.05825e+09;43;0.522951;170.372
5.06991e+09;43;0.52771;170.794
5.08159e+09;43;0.532541;171.217
5.09331e+09;43;0.537444;171.64
5.10505e+09;43;0.54242;172.065
5.11682e+09;43;0.547468;172.49
5.12861e+09;43;0.552589;172.916
5.14044e+09;43;0.557782;173.344
5.15229e+09;43;0.563047;173.772
5.16416e+09;43;0.568385;174.201
5.17607e+09;43;0.573796;174.631
5.188e+09;43;0.579279;175.062
5.19996e+09;43;0.584835;175.493
5.21195e+09;43;0.590463;175.926
5.22396e+09;43;0.596164;176.36
5.236e+09;43;0.601938;176.794
5.24807e+09;43;0.607785;177.229
5.26017e+09;43;0.613704;177.666
5.2723e+09;43;0.619697;178.103
5.28445e+09;43;0.625762;178.541
5.29663e+09;43;0.631901;178.98
5.30884e+09;43;0.638112;179.42
5.32108e+09;43;0.644397;179.861
5.33335e+09;43;0.650755;180.303
5.34564e+09;43;0.657186;180.746
5.35797e+09;43;0.66369;181.19
5.37032e+09;43;0.670267;181.635
5.3827e+09;43;0.676918;182.08
5.39511e+09;43;0.683642;182.527
