"acfrequency";"r Ganho";"i Ganho"
5.10505e+09;-0.039061;-0.00797756
5.11682e+09;-0.038882;-0.00792126
5.12861e+09;-0.0387038;-0.00786536
5.14044e+09;-0.0385264;-0.00780986
5.15229e+09;-0.0383498;-0.00775475
5.16416e+09;-0.0381741;-0.00770005
5.17607e+09;-0.0379991;-0.00764573
5.188e+09;-0.0378249;-0.0075918
5.19996e+09;-0.0376516;-0.00753826
5.21195e+09;-0.037479;-0.00748511
5.22396e+09;-0.0373072;-0.00743233
5.236e+09;-0.0371362;-0.00737993
5.24807e+09;-0.0369659;-0.0073279
5.26017e+09;-0.0367965;-0.00727625
5.2723e+09;-0.0366278;-0.00722497
5.28445e+09;-0.0364599;-0.00717405
5.29663e+09;-0.0362927;-0.0071235
5.30884e+09;-0.0361264;-0.00707331
5.32108e+09;-0.0359607;-0.00702347
5.33335e+09;-0.0357959;-0.006974
5.34564e+09;-0.0356317;-0.00692487
5.35797e+09;-0.0354684;-0.0068761
5.37032e+09;-0.0353057;-0.00682768
5.3827e+09;-0.0351439;-0.0067796
5.39511e+09;-0.0349827;-0.00673187
5.40754e+09;-0.0348223;-0.00668447
5.42001e+09;-0.0346626;-0.00663742
5.4325e+09;-0.0345037;-0.0065907
5.44503e+09;-0.0343455;-0.00654431
5.45758e+09;-0.034188;-0.00649825
5.47016e+09;-0.0340312;-0.00645253
5.48277e+09;-0.0338751;-0.00640712
5.49541e+09;-0.0337198;-0.00636205
5.50808e+09;-0.0335651;-0.00631729
5.52077e+09;-0.0334112;-0.00627285
5.5335e+09;-0.0332579;-0.00622873
5.54626e+09;-0.0331054;-0.00618493
5.55904e+09;-0.0329536;-0.00614144
5.57186e+09;-0.0328024;-0.00609825
5.5847e+09;-0.032652;-0.00605538
5.59758e+09;-0.0325022;-0.0060128
5.61048e+09;-0.0323531;-0.00597054
5.62341e+09;-0.0322047;-0.00592857
5.63638e+09;-0.032057;-0.0058869
5.64937e+09;-0.03191;-0.00584553
5.66239e+09;-0.0317636;-0.00580446
5.67545e+09;-0.0316179;-0.00576367
5.68853e+09;-0.0314728;-0.00572318
5.70164e+09;-0.0313285;-0.00568297
5.71479e+09;-0.0311847;-0.00564305
5.72796e+09;-0.0310417;-0.00560342
5.74116e+09;-0.0308993;-0.00556406
5.7544e+09;-0.0307575;-0.00552499
5.76766e+09;-0.0306164;-0.00548619
5.78096e+09;-0.0304759;-0.00544767
5.79429e+09;-0.0303361;-0.00540942
5.80764e+09;-0.0301969;-0.00537145
5.82103e+09;-0.0300584;-0.00533374
5.83445e+09;-0.0299205;-0.0052963
5.8479e+09;-0.0297832;-0.00525913
5.86138e+09;-0.0296465;-0.00522223
5.87489e+09;-0.0295105;-0.00518558
5.88844e+09;-0.0293751;-0.0051492
5.90201e+09;-0.0292403;-0.00511307
5.91562e+09;-0.0291062;-0.0050772
5.92925e+09;-0.0289726;-0.00504158
5.94292e+09;-0.0288396;-0.00500622
5.95662e+09;-0.0287073;-0.00497111
5.97035e+09;-0.0285756;-0.00493625
5.98412e+09;-0.0284444;-0.00490163
5.99791e+09;-0.0283139;-0.00486726
6.01174e+09;-0.028184;-0.00483313
6.0256e+09;-0.0280546;-0.00479925
6.03949e+09;-0.0279259;-0.00476561
6.05341e+09;-0.0277977;-0.0047322
6.06736e+09;-0.0276702;-0.00469903
6.08135e+09;-0.0275432;-0.0046661
6.09537e+09;-0.0274168;-0.0046334
6.10942e+09;-0.027291;-0.00460093
6.1235e+09;-0.0271657;-0.00456869
6.13762e+09;-0.027041;-0.00453668
6.15177e+09;-0.0269169;-0.0045049
6.16595e+09;-0.0267934;-0.00447334
6.18016e+09;-0.0266704;-0.00444201
6.19441e+09;-0.026548;-0.00441089
6.20869e+09;-0.0264261;-0.00438
6.223e+09;-0.0263049;-0.00434933
6.23735e+09;-0.0261841;-0.00431887
6.25173e+09;-0.0260639;-0.00428863
6.26614e+09;-0.0259443;-0.0042586
6.28058e+09;-0.0258252;-0.00422879
6.29506e+09;-0.0257067;-0.00419918
6.30957e+09;-0.0255887;-0.00416979
6.32412e+09;-0.0254712;-0.0041406
6.3387e+09;-0.0253543;-0.00411162
6.35331e+09;-0.0252379;-0.00408285
6.36796e+09;-0.0251221;-0.00405428
6.38263e+09;-0.0250067;-0.00402591
6.39735e+09;-0.024892;-0.00399774
6.4121e+09;-0.0247777;-0.00396977
6.42688e+09;-0.0246639;-0.003942
6.44169e+09;-0.0245507;-0.00391442
6.45654e+09;-0.024438;-0.00388704
6.47143e+09;-0.0243258;-0.00385985
6.48634e+09;-0.0242142;-0.00383286
6.5013e+09;-0.024103;-0.00380605
6.51628e+09;-0.0239923;-0.00377944
6.53131e+09;-0.0238822;-0.00375301
6.54636e+09;-0.0237726;-0.00372677
6.56145e+09;-0.0236634;-0.00370072
6.57658e+09;-0.0235548;-0.00367484
6.59174e+09;-0.0234466;-0.00364915
6.60693e+09;-0.023339;-0.00362365
6.62217e+09;-0.0232318;-0.00359832
6.63743e+09;-0.0231252;-0.00357317
6.65273e+09;-0.023019;-0.0035482
6.66807e+09;-0.0229133;-0.0035234
6.68344e+09;-0.0228081;-0.00349878
6.69885e+09;-0.0227034;-0.00347434
6.71429e+09;-0.0225992;-0.00345006
6.72977e+09;-0.0224954;-0.00342596
6.74528e+09;-0.0223921;-0.00340203
6.76083e+09;-0.0222893;-0.00337826
6.77642e+09;-0.022187;-0.00335467
6.79204e+09;-0.0220851;-0.00333123
6.80769e+09;-0.0219837;-0.00330797
6.82339e+09;-0.0218827;-0.00328487
6.83912e+09;-0.0217823;-0.00326193
6.85488e+09;-0.0216823;-0.00323915
6.87068e+09;-0.0215827;-0.00321654
6.88652e+09;-0.0214836;-0.00319408
6.9024e+09;-0.0213849;-0.00317178
6.91831e+09;-0.0212867;-0.00314964
6.93426e+09;-0.021189;-0.00312765
6.95024e+09;-0.0210917;-0.00310582
6.96627e+09;-0.0209949;-0.00308414
6.98232e+09;-0.0208984;-0.00306262
6.99842e+09;-0.0208025;-0.00304125
7.01455e+09;-0.020707;-0.00302002
7.03072e+09;-0.0206119;-0.00299895
7.04693e+09;-0.0205172;-0.00297802
7.06318e+09;-0.020423;-0.00295725
7.07946e+09;-0.0203292;-0.00293662
7.09578e+09;-0.0202359;-0.00291613
7.11214e+09;-0.0201429;-0.00289579
7.12853e+09;-0.0200504;-0.00287559
7.14496e+09;-0.0199584;-0.00285553
7.16143e+09;-0.0198667;-0.00283561
7.17794e+09;-0.0197755;-0.00281584
7.19449e+09;-0.0196847;-0.0027962
7.21107e+09;-0.0195943;-0.0027767
7.2277e+09;-0.0195043;-0.00275734
7.24436e+09;-0.0194147;-0.00273812
7.26106e+09;-0.0193255;-0.00271902
7.2778e+09;-0.0192368;-0.00270007
7.29458e+09;-0.0191484;-0.00268125
7.31139e+09;-0.0190605;-0.00266255
7.32825e+09;-0.018973;-0.00264399
7.34514e+09;-0.0188858;-0.00262557
7.36207e+09;-0.0187991;-0.00260727
7.37904e+09;-0.0187128;-0.00258909
7.39605e+09;-0.0186268;-0.00257105
7.4131e+09;-0.0185413;-0.00255313
7.43019e+09;-0.0184561;-0.00253534
7.44732e+09;-0.0183714;-0.00251768
7.46449e+09;-0.018287;-0.00250014
7.4817e+09;-0.018203;-0.00248272
7.49894e+09;-0.0181194;-0.00246542
7.51623e+09;-0.0180362;-0.00244825
7.53356e+09;-0.0179533;-0.00243119
7.55092e+09;-0.0178709;-0.00241426
7.56833e+09;-0.0177888;-0.00239744
7.58578e+09;-0.0177071;-0.00238074
7.60326e+09;-0.0176258;-0.00236416
7.62079e+09;-0.0175448;-0.0023477
7.63836e+09;-0.0174642;-0.00233135
7.65597e+09;-0.017384;-0.00231511
7.67361e+09;-0.0173042;-0.00229899
7.6913e+09;-0.0172247;-0.00228299
7.70903e+09;-0.0171456;-0.00226709
7.72681e+09;-0.0170668;-0.00225131
7.74462e+09;-0.0169885;-0.00223564
7.76247e+09;-0.0169104;-0.00222007
7.78037e+09;-0.0168328;-0.00220462
7.7983e+09;-0.0167554;-0.00218927
7.81628e+09;-0.0166785;-0.00217404
7.8343e+09;-0.0166019;-0.0021589
7.85236e+09;-0.0165256;-0.00214388
7.87046e+09;-0.0164497;-0.00212896
7.8886e+09;-0.0163742;-0.00211414
7.90679e+09;-0.0162989;-0.00209943
7.92501e+09;-0.0162241;-0.00208482
7.94328e+09;-0.0161496;-0.00207032
7.96159e+09;-0.0160754;-0.00205591
7.97995e+09;-0.0160015;-0.00204161
7.99834e+09;-0.015928;-0.00202741
8.01678e+09;-0.0158549;-0.0020133
8.03526e+09;-0.015782;-0.0019993
8.05378e+09;-0.0157096;-0.00198539
8.07235e+09;-0.0156374;-0.00197158
8.09096e+09;-0.0155656;-0.00195787
8.10961e+09;-0.0154941;-0.00194425
8.12831e+09;-0.0154229;-0.00193073
8.14704e+09;-0.015352;-0.0019173
8.16582e+09;-0.0152815;-0.00190397
8.18465e+09;-0.0152113;-0.00189073
8.20352e+09;-0.0151415;-0.00187758
8.22243e+09;-0.0150719;-0.00186453
8.24138e+09;-0.0150027;-0.00185157
8.26038e+09;-0.0149338;-0.00183869
8.27942e+09;-0.0148652;-0.00182591
8.29851e+09;-0.0147969;-0.00181322
8.31764e+09;-0.0147289;-0.00180061
8.33681e+09;-0.0146612;-0.0017881
8.35603e+09;-0.0145939;-0.00177567
8.37529e+09;-0.0145269;-0.00176333
8.3946e+09;-0.0144601;-0.00175107
8.41395e+09;-0.0143937;-0.0017389
8.43335e+09;-0.0143276;-0.00172682
8.45279e+09;-0.0142618;-0.00171482
8.47227e+09;-0.0141963;-0.0017029
8.4918e+09;-0.014131;-0.00169107
8.51138e+09;-0.0140661;-0.00167932
8.531e+09;-0.0140015;-0.00166765
8.55067e+09;-0.0139372;-0.00165606
8.57038e+09;-0.0138732;-0.00164455
8.59014e+09;-0.0138094;-0.00163313
8.60994e+09;-0.013746;-0.00162178
8.62979e+09;-0.0136829;-0.00161052
8.64968e+09;-0.01362;-0.00159933
8.66962e+09;-0.0135574;-0.00158822
8.6896e+09;-0.0134951;-0.00157719
8.70964e+09;-0.0134332;-0.00156624
8.72971e+09;-0.0133714;-0.00155536
8.74984e+09;-0.01331;-0.00154456
8.77001e+09;-0.0132489;-0.00153383
8.79023e+09;-0.013188;-0.00152318
8.81049e+09;-0.0131274;-0.0015126
8.8308e+09;-0.0130671;-0.0015021
8.85116e+09;-0.0130071;-0.00149167
8.87156e+09;-0.0129473;-0.00148131
8.89201e+09;-0.0128879;-0.00147102
8.91251e+09;-0.0128287;-0.00146081
8.93305e+09;-0.0127697;-0.00145067
8.95365e+09;-0.0127111;-0.0014406
8.97429e+09;-0.0126527;-0.0014306
8.99498e+09;-0.0125945;-0.00142067
9.01571e+09;-0.0125367;-0.0014108
9.03649e+09;-0.0124791;-0.00140101
9.05733e+09;-0.0124218;-0.00139129
9.07821e+09;-0.0123647;-0.00138163
9.09913e+09;-0.0123079;-0.00137204
9.12011e+09;-0.0122513;-0.00136252
9.14113e+09;-0.0121951;-0.00135306
9.1622e+09;-0.012139;-0.00134367
9.18333e+09;-0.0120833;-0.00133435
9.2045e+09;-0.0120278;-0.00132509
9.22571e+09;-0.0119725;-0.00131589
9.24698e+09;-0.0119175;-0.00130676
9.2683e+09;-0.0118627;-0.0012977
9.28966e+09;-0.0118082;-0.00128869
9.31108e+09;-0.011754;-0.00127975
9.33254e+09;-0.0117;-0.00127087
9.35406e+09;-0.0116462;-0.00126206
9.37562e+09;-0.0115927;-0.0012533
9.39723e+09;-0.0115395;-0.00124461
9.4189e+09;-0.0114865;-0.00123597
9.44061e+09;-0.0114337;-0.0012274
9.46237e+09;-0.0113812;-0.00121889
9.48418e+09;-0.0113289;-0.00121043
9.50605e+09;-0.0112768;-0.00120204
9.52796e+09;-0.011225;-0.0011937
9.54993e+09;-0.0111735;-0.00118542
9.57194e+09;-0.0111221;-0.0011772
9.59401e+09;-0.011071;-0.00116904
9.61612e+09;-0.0110202;-0.00116093
9.63829e+09;-0.0109695;-0.00115288
9.66051e+09;-0.0109191;-0.00114489
9.68278e+09;-0.010869;-0.00113695
9.7051e+09;-0.010819;-0.00112906
9.72747e+09;-0.0107693;-0.00112123
9.7499e+09;-0.0107199;-0.00111346
9.77237e+09;-0.0106706;-0.00110574
9.7949e+09;-0.0106216;-0.00109808
9.81748e+09;-0.0105728;-0.00109046
9.84011e+09;-0.0105242;-0.0010829
9.86279e+09;-0.0104759;-0.0010754
9.88553e+09;-0.0104277;-0.00106794
9.90832e+09;-0.0103798;-0.00106054
9.93116e+09;-0.0103321;-0.00105319
9.95405e+09;-0.0102847;-0.00104589
9.977e+09;-0.0102374;-0.00103864
1e+10;-0.0101904;-0.00103144
